Fecha,Ticker,Tipo,Precio,Capital
2018-03-22,CAT,BUY,123.6212387084961,42020.64023742865
2018-03-22,COF,BUY,82.46192169189453,21010.320118714324
2018-03-22,DE,BUY,134.53952026367188,10505.160059357162
2018-03-22,GS,BUY,212.28736877441406,5252.580029678581
2018-03-22,LRCX,BUY,19.219032287597656,2626.2900148392905
2018-03-22,MRVL,BUY,20.981477737426758,1313.1450074196453
2018-03-22,MS,BUY,43.180503845214844,656.5725037098226
2018-03-22,MU,BUY,57.48805236816406,328.2862518549113
2018-03-22,SLB,BUY,52.14103317260742,164.14312592745566
2018-03-26,KLAC,SELL,100.6638412475586,38554.2649146479
2018-03-26,NVDA,SELL,6.048039436340332,20007.465941637805
2018-03-26,TTD,SELL,5.521999835968018,9793.93744653887
2018-03-26,ZS,BUY,27.829999923706055,34259.905714376015
2018-03-27,AMAT,BUY,50.655189514160156,17129.952857188007
2018-03-27,FANG,BUY,99.89324951171875,8564.976428594004
2018-03-27,KLAC,BUY,95.73542022705078,4282.488214297002
2018-03-27,NVDA,BUY,5.579000949859619,2141.244107148501
2018-03-27,OKTA,BUY,38.459999084472656,1070.6220535742505
2018-03-27,ON,BUY,24.959999084472656,535.3110267871252
2018-03-27,TSLA,BUY,18.61199951171875,267.6555133935626
2018-03-27,TTD,BUY,5.223999977111816,133.8277566967813
2018-03-29,AMD,SELL,10.050000190734863,77416.58080795148
2018-03-29,CAT,SELL,124.02520751953125,42157.9550568965
2018-03-29,COF,SELL,83.48125457763672,21270.034054523334
2018-03-29,DE,SELL,138.40484619140625,10806.97373813982
2018-03-29,GS,SELL,211.66542053222656,5237.191300074611
2018-03-29,LRCX,SELL,18.175861358642578,2483.740205177266
2018-03-29,MRVL,SELL,20.02949333190918,1253.564191192538
2018-03-29,MS,SELL,42.64312744140625,648.4015344189609
2018-03-29,MU,SELL,50.87282943725586,290.50993744327263
2018-03-29,SLB,SELL,51.5521354675293,162.28924033521903
2018-04-02,ZS,SELL,27.059999465942383,33312.00261860422
2018-04-02,OKTA,SELL,39.02000045776367,1086.2109728293028
2018-04-02,AMD,BUY,9.529999732971191,98129.64070714165
2018-04-02,DVN,BUY,21.604015350341797,49064.82035357082
2018-04-02,LRCX,BUY,17.344722747802734,24532.41017678541
2018-04-02,MRVL,BUY,19.266460418701172,12266.205088392706
2018-04-02,MU,BUY,48.843387603759766,6133.102544196353
2018-04-02,URI,BUY,160.99005126953125,3066.5512720981765
2018-04-02,ZS,BUY,27.059999465942383,1533.2756360490882
2018-04-03,AMAT,SELL,49.321189880371094,16678.83716583471
2018-04-03,FANG,SELL,95.45458221435547,8184.399352944586
2018-04-03,KLAC,SELL,95.52232360839844,4272.955861947988
2018-04-03,NVDA,SELL,5.574795246124268,2139.6299403074
2018-04-03,ON,SELL,23.530000686645508,504.64219911393036
2018-04-03,TSLA,SELL,17.8353328704834,256.4864228042031
2018-04-03,TTD,SELL,4.745999813079834,121.5824102317416
2018-04-04,LRCX,SELL,18.042552947998047,25519.422592830422
2018-04-04,MU,SELL,52.092445373535156,6541.075976254462
2018-04-04,URI,SELL,167.83163452148438,3196.87029280162
2018-04-05,AMD,SELL,10.020000457763672,103175.13875723802
2018-04-05,DVN,SELL,22.984970092773438,52201.10290359911
2018-04-05,MRVL,SELL,20.153478622436523,12830.935037106814
2018-04-05,ZS,SELL,28.530000686645508,1616.5689509474603
2018-04-05,LRCX,BUY,17.447614669799805,119386.46175000576
2018-04-05,MU,BUY,48.62873840332031,59693.23087500288
2018-04-06,AMAT,BUY,47.82273483276367,29846.61543750144
2018-04-06,AMD,BUY,9.609999656677246,14923.30771875072
2018-04-06,CAT,BUY,120.33087158203125,7461.65385937536
2018-04-06,DE,BUY,129.5562744140625,3730.82692968768
2018-04-06,FANG,BUY,90.18074798583984,1865.41346484384
2018-04-06,KLAC,BUY,92.4143295288086,932.70673242192
2018-04-06,MS,BUY,41.91606521606445,466.35336621096
2018-04-06,NVDA,BUY,5.300196170806885,233.17668310548
2018-04-06,ON,BUY,23.420000076293945,116.58834155274
2018-04-10,LRCX,SELL,17.90835952758789,122539.13902892578
2018-04-10,AMAT,SELL,50.0704231262207,31249.418693166044
2018-04-10,AMD,SELL,9.979999542236328,15497.87820213926
2018-04-10,CAT,SELL,124.62271881103516,7727.789041636673
2018-04-10,KLAC,SELL,96.41033172607422,973.0370380267512
2018-04-10,NVDA,SELL,5.638124942779541,248.0435121123951
2018-04-10,ON,SELL,24.540000915527344,122.16387699076388
2018-04-11,MU,SELL,49.253177642822266,60459.748718460985
2018-04-11,CVNA,BUY,22.68000030517578,119466.9032265057
2018-04-12,DE,SELL,133.89585876464844,3855.7937692486353
2018-04-12,MS,SELL,42.55619812011719,473.4754119728551
2018-04-13,FANG,SELL,91.78919219970703,1898.6845738223235
2018-04-16,CVNA,SELL,27.030000686645508,142380.5305464185
2018-04-16,TSLA,BUY,19.413999557495117,134037.69376398402
2018-04-18,AMAT,BUY,50.006465911865234,67018.84688199201
2018-04-18,LRCX,BUY,18.230430603027344,33509.423440996005
2018-04-19,TSLA,SELL,20.005332946777344,138120.3642879168
2018-04-19,KLAC,BUY,90.83367919921875,85814.8938644564
2018-04-19,MRVL,BUY,20.067638397216797,42907.4469322282
2018-04-19,MU,BUY,50.170326232910156,21453.7234661141
2018-04-19,NVDA,BUY,5.666078090667725,10726.86173305705
2018-04-19,ON,BUY,24.010000228881836,5363.430866528525
2018-04-19,URI,BUY,162.5554962158203,2681.7154332642626
2018-04-20,TSLA,BUY,19.349332809448242,1340.8577166321313
2018-04-24,CAT,BUY,122.1631088256836,670.4288583160657
2018-04-24,CVNA,BUY,28.079999923706055,335.21442915803283
2018-04-24,DE,BUY,123.06908416748047,167.60721457901641
2018-04-25,AMAT,SELL,44.89891815185547,60173.69285983312
2018-04-25,LRCX,SELL,16.7005672454834,30697.37581737647
2018-04-25,AMD,BUY,9.710000038146973,45519.3379458943
2018-04-25,COF,BUY,80.81527709960938,22759.66897294715
2018-04-26,KLAC,SELL,89.53718566894531,84590.03480692164
2018-04-26,MRVL,SELL,19.92456817626953,42601.54258058669
2018-04-26,MU,SELL,48.92143249511719,20919.674299983777
2018-04-26,NVDA,SELL,5.571578025817871,10547.956833903101
2018-04-26,ON,SELL,23.75,5305.351181414159
2018-04-26,URI,SELL,150.1188507080078,2476.545230024518
2018-04-26,AMD,SELL,11.039999961853027,51754.22113408664
2018-04-27,TSLA,SELL,19.60533332824707,1358.597877208915
2018-04-27,MU,BUY,46.36511993408203,121156.7964585383
2018-04-27,ON,BUY,22.979999542236328,60578.39822926915
2018-04-30,URI,BUY,144.94900512695312,30289.199114634575
2018-05-01,CAT,SELL,122.14615631103516,670.3358232324746
2018-05-01,CVNA,SELL,26.989999771118164,322.2021862832225
2018-05-01,DE,SELL,120.62748718261719,164.28201497648624
2018-05-01,TTD,BUY,4.945000171661377,15723.009569563379
2018-05-02,COF,SELL,77.69628143310547,21881.27924955129
2018-05-03,TSLA,BUY,18.963333129882812,18802.144409557335
2018-05-03,ZS,BUY,27.56999969482422,9401.072204778668
2018-05-04,MU,SELL,46.42366027832031,121309.76836029491
2018-05-04,ON,SELL,22.639999389648438,59682.11167349157
2018-05-07,URI,SELL,154.1194610595703,32205.49902626035
2018-05-07,TTD,SELL,5.089000225067139,16180.868849466247
2018-05-07,TSLA,SELL,20.184667587280273,20013.09749903129
2018-05-09,ZS,SELL,27.850000381469727,9496.549415575888
2018-05-10,FANG,BUY,100.36497497558594,134144.48351444944
2018-05-14,OKTA,BUY,48.150001525878906,67072.24175722472
2018-05-14,TSLA,BUY,19.46466636657715,33536.12087861236
2018-05-15,NVDA,BUY,6.074755668640137,16768.06043930618
2018-05-15,ZS,BUY,27.40999984741211,8384.03021965309
2018-05-16,FANG,SELL,102.17443084716797,136562.94197961225
2018-05-17,MU,BUY,53.37062454223633,72473.48609963268
2018-05-18,OKTA,SELL,49.720001220703125,69259.2281695392
2018-05-18,AMAT,BUY,45.236976623535156,70866.35713458594
2018-05-18,KLAC,BUY,97.79887390136719,35433.17856729297
2018-05-18,LRCX,BUY,17.489662170410156,17716.589283646485
2018-05-21,TSLA,SELL,18.965999603271484,32676.95645537412
2018-05-21,TTD,BUY,8.295999526977539,25196.7728695103
2018-05-22,NVDA,SELL,6.00400447845459,16572.766949675235
2018-05-22,ZS,SELL,27.09000015258789,8286.150353669096
2018-05-22,MU,SELL,57.59538650512695,78210.41029750307
2018-05-22,KLAC,SELL,101.58064270019531,36803.33840455487
2018-05-22,LRCX,SELL,18.159759521484375,18395.38109982729
2018-05-22,FANG,BUY,102.34566497802734,91732.40998736993
2018-05-22,OKTA,BUY,48.5099983215332,45866.204993684965
2018-05-22,TSLA,BUY,18.333999633789062,22933.102496842483
2018-05-22,URI,BUY,161.1639862060547,11466.551248421241
2018-05-23,AMAT,SELL,46.17914581298828,72342.32001372873
2018-05-24,OKTA,SELL,50.68000030517578,47917.94193992751
2018-05-24,SLB,BUY,56.6771240234375,65863.40660103873
2018-05-25,HAL,BUY,42.92872619628906,32931.703300519366
2018-05-25,ZS,BUY,24.950000762939453,16465.851650259683
2018-05-29,FANG,SELL,93.65367889404297,83941.78366986298
2018-05-29,TSLA,SELL,18.917333602905273,23662.76639838295
2018-05-29,URI,SELL,155.05677795410156,11032.033475224274
2018-05-29,COF,BUY,80.2031478881836,67551.21759686495
2018-05-29,GS,BUY,190.798095703125,33775.60879843248
2018-05-29,MS,BUY,39.67203140258789,16887.80439921624
2018-05-30,ZS,SELL,25.5,16828.82582133253
2018-05-31,SLB,SELL,54.6478157043457,63505.1860448238
2018-05-31,DE,BUY,133.22755432128906,48610.90813268629
2018-05-31,MU,BUY,56.19038391113281,24305.454066343143
2018-06-01,HAL,SELL,41.97931671142578,32203.387456176442
2018-06-01,COF,SELL,82.92439270019531,69843.1899853655
2018-06-01,FANG,BUY,89.39669036865234,63176.01575394254
2018-06-04,GS,SELL,193.8848876953125,34322.041289731984
2018-06-04,MS,SELL,40.93461990356445,17425.26988528663
2018-06-04,DVN,BUY,28.5372371673584,57461.663464480574
2018-06-05,DE,SELL,137.62960815429688,50217.09114461363
2018-06-05,MU,SELL,57.966148376464844,25073.570577400133
2018-06-05,OKTA,BUY,54.58000183105469,66376.16259324717
2018-06-07,DVN,SELL,29.86122703552246,60127.606904928485
2018-06-07,AMD,BUY,14.890000343322754,63251.884749087825
2018-06-07,LRCX,BUY,16.985136032104492,31625.942374543913
2018-06-08,FANG,SELL,88.2047119140625,62333.65291796965
2018-06-11,AMD,SELL,15.729999542236328,66820.1541442483
2018-06-12,OKTA,SELL,52.939998626708984,64381.71195760868
2018-06-12,ZS,BUY,38.93000030517578,112580.73069718527
2018-06-13,CVNA,BUY,37.09000015258789,56290.36534859263
2018-06-14,LRCX,SELL,16.29612922668457,30343.027154866442
2018-06-14,CVNA,SELL,40.38999938964844,61298.67383983038
2018-06-15,ZS,SELL,41.0,118566.91298229761
2018-06-15,DVN,BUY,28.70504379272461,133249.48966279352
2018-06-19,DVN,SELL,29.674964904785156,137751.8863192304
2018-06-19,CAT,BUY,121.19891357421875,135500.68799101195
2018-06-19,DE,BUY,126.78497314453125,67750.34399550597
2018-06-19,OKTA,BUY,52.93000030517578,33875.17199775299
2018-06-19,TSLA,BUY,23.503332138061523,16937.585998876493
2018-06-19,ZS,BUY,39.15999984741211,8468.792999438247
2018-06-20,CVNA,BUY,38.720001220703125,4234.396499719123
2018-06-21,AMD,BUY,15.649999618530273,2117.1982498595617
2018-06-21,DVN,BUY,29.34690284729004,1058.5991249297808
2018-06-21,FANG,BUY,95.76670837402344,529.2995624648904
2018-06-21,URI,BUY,148.02194213867188,264.6497812324452
2018-06-22,CVNA,SELL,40.36000061035156,4413.745865838351
2018-06-22,DVN,SELL,30.86595344543457,1113.394196228705
2018-06-22,KLAC,BUY,95.26874542236328,2895.8949216497504
2018-06-22,MU,BUY,55.71228790283203,1447.9474608248752
2018-06-25,DVN,BUY,29.874645233154297,723.9737304124376
2018-06-25,MRVL,BUY,19.247386932373047,361.9868652062188
2018-06-25,NVDA,BUY,5.9190993309021,180.9934326031094
2018-06-26,CAT,SELL,114.63573455810547,128163.03746374932
2018-06-26,DE,SELL,124.44134521484375,66497.97477149077
2018-06-26,OKTA,SELL,49.56999969482422,31724.773397111294
2018-06-26,TSLA,SELL,22.799999237060547,16430.731846173112
2018-06-26,ZS,SELL,35.869998931884766,7757.293080384885
2018-06-26,FANG,SELL,97.94163513183594,541.3203137348129
2018-06-27,AMAT,BUY,41.50986862182617,125648.06215262366
2018-06-27,ZS,BUY,34.61000061035156,62824.03107631183
2018-06-28,AMD,SELL,15.3100004196167,2071.2017178186825
2018-06-28,URI,SELL,142.50418090820312,254.78452557211622
2018-06-28,DVN,SELL,31.07990264892578,753.1815988437912
2018-06-28,MRVL,SELL,20.763898849487305,390.5080040419923
2018-06-29,KLAC,SELL,91.66576385498047,2786.374679963726
2018-06-29,MU,SELL,51.16554260253906,1329.778766621204
2018-07-02,NVDA,SELL,5.996331214904785,183.35501888686602
2018-07-02,ZS,SELL,37.08000183105469,67307.57429247604
2018-07-03,LRCX,BUY,15.044034004211426,68950.39484026813
2018-07-03,MU,BUY,50.22887420654297,34475.19742013406
2018-07-03,TSLA,BUY,20.724000930786133,17237.59871006703
2018-07-03,VST,BUY,19.5112361907959,8618.799355033516
2018-07-06,LRCX,SELL,15.638596534729004,71675.41668114801
2018-07-06,MU,SELL,51.93634033203125,35647.137518220756
2018-07-09,TSLA,SELL,21.233999252319336,17661.7999267509
2018-07-09,CVNA,BUY,44.81999969482422,66801.5767405766
2018-07-10,VST,SELL,19.68230628967285,8694.367035289559
2018-07-10,ZS,BUY,38.540000915527344,37747.971887933076
2018-07-11,CAT,BUY,115.6675796508789,18873.985943966538
2018-07-11,DVN,BUY,31.465009689331055,9436.992971983269
2018-07-11,LRCX,BUY,15.224831581115723,4718.4964859916345
2018-07-11,MRVL,BUY,20.79375457763672,2359.2482429958172
2018-07-11,ON,BUY,23.020000457763672,1179.6241214979086
2018-07-12,ZS,SELL,40.540000915527344,39706.870226865125
2018-07-16,CVNA,SELL,45.16999816894531,67323.22890673636
2018-07-17,CAT,SELL,117.51980590820312,19176.22182070313
2018-07-17,LRCX,SELL,15.942626953125,4940.956414197857
2018-07-17,ON,SELL,23.90999984741211,1225.2307560448526
2018-07-18,DVN,SELL,31.201133728027344,9357.851232734329
2018-07-18,MRVL,SELL,20.640718460083008,2341.884847169178
2018-07-19,CVNA,BUY,45.34000015258789,72625.93416297437
2018-07-19,ZS,BUY,40.380001068115234,36312.967081487186
2018-07-20,URI,BUY,146.0216064453125,18156.483540743593
2018-07-23,HAL,BUY,35.66405487060547,9078.241770371797
2018-07-23,TSLA,BUY,20.213333129882812,4539.120885185898
2018-07-24,OKTA,BUY,55.119998931884766,2269.560442592949
2018-07-25,ZS,SELL,41.220001220703125,37068.3632449968
2018-07-26,CVNA,SELL,45.34000015258789,72625.93416297437
2018-07-26,OKTA,SELL,57.790000915527344,2379.4975072000852
2018-07-26,ZS,BUY,39.66999816894531,57171.6776788821
2018-07-27,URI,SELL,142.34959411621094,17699.901579773938
2018-07-27,OKTA,BUY,55.11000061035156,37435.78962932802
2018-07-30,HAL,SELL,36.30796813964844,9242.149109476428
2018-07-30,TSLA,SELL,19.344667434692383,4344.05268075136
2018-07-30,CVNA,BUY,41.119998931884766,25510.995709777904
2018-07-30,NVDA,BUY,6.043116092681885,12755.497854888952
2018-07-30,ON,BUY,22.360000610351562,6377.748927444476
2018-07-31,AMD,BUY,18.329999923706055,3188.874463722238
2018-08-01,CVNA,SELL,43.7400016784668,27136.454867458793
2018-08-01,CAT,BUY,117.89146423339844,15162.664665590515
2018-08-01,DVN,BUY,31.001445770263672,7581.332332795258
2018-08-02,ZS,SELL,37.029998779296875,53366.958718860056
2018-08-03,OKTA,SELL,52.93000030517578,35954.93258137687
2018-08-03,NVDA,SELL,6.2404022216796875,13171.919243562626
2018-08-03,OKTA,BUY,52.93000030517578,55037.571438297404
2018-08-06,ON,SELL,22.110000610351562,6306.441360881935
2018-08-06,AMD,SELL,19.43000030517578,3380.241792754082
2018-08-06,OKTA,SELL,55.380001068115234,57585.12653440002
2018-08-07,CAT,SELL,121.15914916992188,15582.93946027128
2018-08-08,DVN,SELL,30.43091583251953,7441.810547395295
2018-08-09,DE,BUY,125.22168731689453,72667.065567
2018-08-09,OXY,BUY,65.03833770751953,36333.5327835
2018-08-09,TSLA,BUY,23.496667861938477,18166.76639175
2018-08-10,LRCX,BUY,16.01997947692871,9083.383195875
2018-08-10,MRVL,BUY,19.999874114990234,4541.6915979375
2018-08-14,OXY,SELL,66.601806640625,37206.96146786201
2018-08-15,DVN,BUY,28.86907386779785,20874.326532899755
2018-08-15,FANG,BUY,91.09947967529297,10437.163266449877
2018-08-15,MU,BUY,46.335845947265625,5218.581633224939
2018-08-15,OXY,BUY,64.31932067871094,2609.2908166124694
2018-08-15,SLB,BUY,49.93205261230469,1304.6454083062347
2018-08-15,ZS,BUY,36.349998474121094,652.3227041531173
2018-08-16,DE,SELL,123.00080871582031,71378.27339067198
2018-08-16,TSLA,SELL,22.363332748413086,17290.513027998164
2018-08-16,ZS,SELL,39.099998474121094,701.6731171303891
2018-08-17,LRCX,SELL,15.283295631408691,8665.68093397722
2018-08-17,MRVL,SELL,18.9190673828125,4296.255510374991
2018-08-17,NVDA,BUY,6.060196399688721,51492.35934215293
2018-08-17,TSLA,BUY,20.366666793823242,25746.179671076465
2018-08-20,FANG,SELL,93.74320220947266,10740.05153561207
2018-08-20,OXY,SELL,66.05833435058594,2679.8387072945434
2018-08-21,DVN,SELL,29.84611701965332,21580.795950033167
2018-08-21,MU,SELL,48.72629928588867,5487.806800759743
2018-08-21,SLB,SELL,51.912017822265625,1356.3787616261634
2018-08-21,NVDA,SELL,6.270601272583008,53280.130333035195
2018-08-21,TSLA,SELL,21.459999084472656,27128.29731851529
2018-08-30,ZS,BUY,43.900001525878906,73999.73953897633
2018-09-04,TSLA,BUY,19.26333236694336,36999.86976948816
2018-09-05,CVNA,BUY,62.150001525878906,18499.93488474408
2018-09-05,HAL,BUY,32.02235794067383,9249.96744237204
2018-09-05,MU,BUY,48.33601760864258,4624.98372118602
2018-09-05,OKTA,BUY,59.880001068115234,2312.49186059301
2018-09-05,ON,BUY,20.489999771118164,1156.245930296505
2018-09-06,ZS,SELL,41.869998931884766,70577.87944791326
2018-09-06,KLAC,BUY,96.53581237792969,35867.06268910488
2018-09-06,LRCX,BUY,14.396395683288574,17933.53134455244
2018-09-06,MRVL,BUY,18.612991333007812,8966.76567227622
2018-09-06,ZS,BUY,41.869998931884766,4483.38283613811
2018-09-07,OKTA,SELL,71.91999816894531,2777.4617136423026
2018-09-07,ZS,SELL,46.04999923706055,4930.971613337861
2018-09-10,CVNA,SELL,68.27999877929688,20324.625910450195
2018-09-11,TSLA,SELL,18.62933349609375,35782.12222671655
2018-09-11,ZS,BUY,42.95000076293945,34149.282150142506
2018-09-12,HAL,SELL,32.89341354370117,9501.58026811791
2018-09-12,MU,SELL,40.725589752197266,3896.787508740362
2018-09-12,ON,SELL,19.25,1086.2730310803265
2018-09-12,CVNA,BUY,67.43000030517578,24316.96147904055
2018-09-12,MU,BUY,40.725589752197266,12158.480739520275
2018-09-13,KLAC,SELL,93.728271484375,34823.94467154342
2018-09-13,LRCX,SELL,13.868720054626465,17276.20796760795
2018-09-13,MRVL,SELL,17.733036041259766,8542.849238747793
2018-09-13,AMD,BUY,30.479999542236328,36400.741308709716
2018-09-14,MU,SELL,43.22337341308594,12904.185214696474
2018-09-14,AMD,SELL,32.720001220703125,39075.863449573204
2018-09-17,OKTA,BUY,69.51000213623047,44190.3949864897
2018-09-17,ON,BUY,19.059999465942383,22095.19749324485
2018-09-18,ZS,SELL,39.75,31604.9811724209
2018-09-18,TSLA,BUY,18.997333526611328,26850.089332832875
