Fecha,Ticker,Tipo,Precio,Capital_Operacion,Capital_Total,Retorno_%,Dias_en_Posicion,Año
2018-11-02,FTNT,BUY,14.51200008392334,1221.2313243261185,1221.2313243261185,0.0,0,2018
2018-11-02,KHC,BUY,35.68877410888672,610.6156621630593,610.6156621630593,0.0,0,2018
2018-11-02,OKTA,BUY,57.77000045776367,305.3078310815296,305.3078310815296,0.0,0,2018
2018-11-02,SWKS,BUY,71.08824920654297,152.6539155407648,152.6539155407648,0.0,0,2018
2018-11-05,GILD,SELL,52.69652557373047,56724.90981880674,56877.5637343475,2.0534012424676673,5,2018
2018-11-05,FTNT,SELL,14.973999977111816,1260.1100962482692,58137.67383059577,3.1835714616642585,3,2018
2018-11-05,KHC,SELL,36.85658264160156,630.5962358389082,58768.27006643468,3.2722013066401434,3,2018
2018-11-06,VRSK,SELL,113.61933135986328,20087.15503073634,78855.42509717101,2.801751348278203,5,2018
2018-11-06,AVGO,SELL,18.71338653564453,2525.216528174911,81380.64162534592,3.3881328571529368,4,2018
2018-11-06,MAR,BUY,107.88621520996094,40690.32081267296,40690.32081267296,0.0,0,2018
2018-11-06,MELI,BUY,336.19000244140625,20345.16040633648,20345.16040633648,0.0,0,2018
2018-11-06,TEAM,BUY,72.08999633789062,10172.58020316824,10172.58020316824,0.0,0,2018
2018-11-07,IDXX,SELL,209.7899932861328,39980.82346731473,50153.40367048297,2.3066399023961237,6,2018
2018-11-07,AMGN,SELL,157.2476806640625,5160.6923018212,55314.095972304174,5.645265541090172,5,2018
2018-11-07,OKTA,SELL,62.599998474121094,330.8338170053189,55644.92978930949,8.360737369023719,5,2018
2018-11-07,TEAM,SELL,77.61000061035156,10951.505005997316,66596.4347953068,7.657101613084172,1,2018
2018-11-07,MTCH,BUY,39.492591857910156,33298.2173976534,33298.2173976534,0.0,0,2018
2018-11-08,FANG,BUY,85.73178100585938,16649.1086988267,16649.1086988267,0.0,0,2018
2018-11-08,MNST,BUY,27.06999969482422,8324.55434941335,8324.55434941335,0.0,0,2018
2018-11-08,NVDA,BUY,5.101799964904785,4162.277174706675,4162.277174706675,0.0,0,2018
2018-11-08,QCOM,BUY,48.483951568603516,2081.1385873533377,2081.1385873533377,0.0,0,2018
2018-11-08,ROKU,BUY,45.7400016784668,1040.5692936766688,1040.5692936766688,0.0,0,2018
2018-11-09,AAPL,SELL,48.558685302734375,9661.708470082389,10702.277763759057,-1.1068964000967685,7,2018
2018-11-09,SWKS,SELL,63.91024398803711,137.23996717929484,10839.517730938353,-10.097316080538942,7,2018
2018-11-09,ALGN,BUY,235.9600067138672,5419.758865469176,5419.758865469176,0.0,0,2018
2018-11-09,BKR,BUY,20.61771583557129,2709.879432734588,2709.879432734588,0.0,0,2018
2018-11-09,EA,BUY,86.34550476074219,1354.939716367294,1354.939716367294,0.0,0,2018
2018-11-09,FTNT,BUY,14.946000099182129,677.469858183647,677.469858183647,0.0,0,2018
2018-11-09,ILMN,BUY,320.2821044921875,338.7349290918235,338.7349290918235,0.0,0,2018
2018-11-09,LULU,BUY,137.55999755859375,169.36746454591176,169.36746454591176,0.0,0,2018
2018-11-13,MAR,SELL,109.7698745727539,41400.761007693945,41570.128472239856,1.7459685272368741,7,2018
2018-11-13,MELI,SELL,327.94000244140625,19845.896382619623,61416.02485485948,-2.453969463722494,7,2018
2018-11-13,MNST,SELL,27.889999389648438,8576.72029337425,69992.74514823373,3.0291825048708976,5,2018
2018-11-14,MTCH,SELL,37.13523483276367,31310.609519456095,101303.35466768983,-5.969111963144846,7,2018
2018-11-14,DOCU,BUY,39.86000061035156,50651.67733384491,50651.67733384491,0.0,0,2018
2018-11-14,MTCH,BUY,37.13523483276367,25325.838666922456,25325.838666922456,0.0,0,2018
2018-11-14,VRTX,BUY,164.5800018310547,12662.919333461228,12662.919333461228,0.0,0,2018
2018-11-15,FANG,SELL,86.96369934082031,16888.347193888883,29551.26652735011,1.4369447601662921,7,2018
2018-11-15,NVDA,SELL,5.012637138366699,4089.53414277976,33640.80067012987,-1.7476739023763344,7,2018
2018-11-15,QCOM,SELL,46.262290954589844,1985.775410833274,35626.57608096315,-4.5822597831574825,7,2018
2018-11-15,ROKU,SELL,44.529998779296875,1013.0421442247108,36639.618225187856,-2.64539321112347,7,2018
2018-11-15,LULU,SELL,139.8300018310547,172.16235313967852,36811.78057832753,1.6501921436092193,6,2018
2018-11-16,ALGN,SELL,225.41000366210938,5177.436137279786,41989.21671560732,-4.471097962186066,7,2018
2018-11-16,BKR,SELL,19.036136627197266,2502.005340269938,44491.22205587726,-7.670971998000676,7,2018
2018-11-16,EA,SELL,83.50908660888672,1310.430443802112,45801.652499679374,-3.2849633107305376,7,2018
2018-11-16,FTNT,SELL,14.6899995803833,665.8659083633153,46467.51840804269,-1.7128363247691736,7,2018
2018-11-16,ILMN,SELL,311.2159423828125,329.1464265305478,46796.66483457324,-2.8306801979303686,7,2018
2018-11-16,AMD,BUY,20.65999984741211,23398.33241728662,23398.33241728662,0.0,0,2018
2018-11-16,LULU,BUY,134.52999877929688,11699.16620864331,11699.16620864331,0.0,0,2018
2018-11-16,META,BUY,138.5620880126953,5849.583104321655,5849.583104321655,0.0,0,2018
2018-11-16,NVDA,BUY,4.072473049163818,2924.7915521608275,2924.7915521608275,0.0,0,2018
2018-11-16,ZS,BUY,37.650001525878906,1462.3957760804137,1462.3957760804137,0.0,0,2018
2018-11-19,AAPL,BUY,44.139068603515625,731.1978880402069,731.1978880402069,0.0,0,2018
2018-11-19,ADBE,BUY,219.69000244140625,365.59894402010343,365.59894402010343,0.0,0,2018
2018-11-19,ADI,BUY,74.833251953125,182.79947201005172,182.79947201005172,0.0,0,2018
2018-11-21,DOCU,SELL,40.7599983215332,51795.33997734554,51978.13944935559,2.2578968825903933,7,2018
2018-11-21,MTCH,SELL,35.05521774291992,23907.28893971439,75885.42838906999,-5.6011954662761205,7,2018
2018-11-21,VRTX,SELL,160.25,12329.765467314905,88215.1938563849,-2.6309404440884254,7,2018
2018-11-21,ADI,SELL,78.47341918945312,191.6915170764065,88406.88537346131,4.864371307301063,2,2018
2018-11-23,AMD,SELL,19.3799991607666,21948.67695834729,110355.5623318086,-6.195550319937881,7,2018
2018-11-23,LULU,SELL,120.86000061035156,10510.378710676332,120865.94104248493,-10.161301042878634,7,2018
2018-11-23,META,SELL,130.8162078857422,5522.580457576216,126388.52150006115,-5.590187213578535,7,2018
2018-11-23,NVDA,SELL,3.5912461280822754,2579.1813009792622,128967.70280104042,-11.816577182268917,7,2018
2018-11-23,ZS,SELL,33.849998474121094,1314.7966210534582,130282.49942209388,-10.092969183934464,7,2018
2018-11-23,FANG,BUY,81.35176086425781,65141.24971104694,65141.24971104694,0.0,0,2018
2018-11-23,TSLA,BUY,21.722000122070312,32570.62485552347,32570.62485552347,0.0,0,2018
2018-11-26,AAPL,SELL,41.46974182128906,686.9784206294748,33257.60327615294,-6.047537627502075,7,2018
2018-11-26,ADBE,SELL,231.9600067138672,386.0181736403968,33643.62144979334,5.585144583779367,7,2018
2018-11-26,FANG,SELL,84.7879638671875,67892.7397279033,101536.36117769664,4.223882761017639,3,2018
2018-11-26,TSLA,SELL,23.066667556762695,34586.859931698884,136123.22110939553,6.190348159174142,3,2018
2018-11-27,ROKU,BUY,39.220001220703125,68061.61055469776,68061.61055469776,0.0,0,2018
2018-11-29,ROKU,SELL,40.84000015258789,70872.92450087797,138934.53505557572,4.130542788024227,2,2018
2018-11-30,MAR,BUY,108.72091674804688,69467.26752778786,69467.26752778786,0.0,0,2018
2018-12-03,MAR,SELL,112.9740982055664,72184.83929770254,141652.1068254904,3.912017654685518,3,2018
2018-12-03,ROST,BUY,78.88871765136719,70826.0534127452,70826.0534127452,0.0,0,2018
2018-12-03,WBD,BUY,28.200000762939453,35413.0267063726,35413.0267063726,0.0,0,2018
2018-12-04,AAPL,BUY,41.961341857910156,17706.5133531863,17706.5133531863,0.0,0,2018
2018-12-04,ADBE,BUY,245.82000732421875,8853.25667659315,8853.25667659315,0.0,0,2018
2018-12-04,ADI,BUY,79.56477355957031,4426.628338296575,4426.628338296575,0.0,0,2018
2018-12-04,ALGN,BUY,220.9499969482422,2213.3141691482874,2213.3141691482874,0.0,0,2018
2018-12-04,AMD,BUY,21.1200008392334,1106.6570845741437,1106.6570845741437,0.0,0,2018
2018-12-04,AMZN,BUY,83.41999816894531,553.3285422870719,553.3285422870719,0.0,0,2018
2018-12-04,AVGO,BUY,19.02411651611328,276.6642711435359,276.6642711435359,0.0,0,2018
2018-12-04,BKR,BUY,18.034229278564453,138.33213557176796,138.33213557176796,0.0,0,2018
2018-12-06,WBD,SELL,29.149999618530273,36606.01727140386,36744.349406975634,3.368790176911318,3,2018
2018-12-06,FANG,BUY,78.97822570800781,18372.174703487817,18372.174703487817,0.0,0,2018
2018-12-07,AMGN,BUY,153.3938751220703,9186.087351743909,9186.087351743909,0.0,0,2018
2018-12-07,CDNS,BUY,42.66999816894531,4593.043675871954,4593.043675871954,0.0,0,2018
2018-12-07,COST,BUY,203.58087158203125,2296.521837935977,2296.521837935977,0.0,0,2018
2018-12-07,CPRT,BUY,11.819999694824219,1148.2609189679886,1148.2609189679886,0.0,0,2018
2018-12-07,CSCO,BUY,37.475276947021484,574.1304594839943,574.1304594839943,0.0,0,2018
2018-12-07,CTAS,BUY,40.02302932739258,287.06522974199714,287.06522974199714,0.0,0,2018
2018-12-07,DLTR,BUY,83.38999938964844,143.53261487099857,143.53261487099857,0.0,0,2018
2018-12-10,ROST,SELL,74.6820297241211,67049.30164524174,67192.83426011274,-5.332432890894112,7,2018
2018-12-10,AVGO,SELL,19.615232467651367,285.26076306236354,67478.0950231751,3.107192657474611,6,2018
2018-12-11,AAPL,SELL,40.04719543457031,16898.797067096377,84376.89209027149,-4.561690209578007,7,2018
2018-12-11,ADBE,SELL,245.33999633789062,8835.968985018304,93212.8610752898,-0.19526929136204352,7,2018
2018-12-11,ADI,SELL,77.9812240600586,4338.526722769627,97551.38779805943,-1.9902645714514722,7,2018
2018-12-11,ALGN,SELL,220.27000427246094,2206.5025038619724,99757.8903019214,-0.3077586264644938,7,2018
2018-12-11,AMD,SELL,19.979999542236328,1046.9226877174003,100804.8129896388,-5.397733199325239,7,2018
2018-12-11,AMZN,SELL,82.16200256347656,544.9842017229804,101349.79719136178,-1.5080264122291243,7,2018
2018-12-11,BKR,SELL,17.341867446899414,133.02135187909056,101482.81854324086,-3.839153983075849,7,2018
2018-12-11,ROKU,BUY,35.810001373291016,50741.40927162043,50741.40927162043,0.0,0,2018
2018-12-12,AMGN,SELL,157.37619018554688,9424.570759286416,60165.98003090685,2.596136945042593,5,2018
2018-12-12,CDNS,SELL,44.38999938964844,4778.1864241318335,64944.166455038685,4.030938116971661,5,2018
2018-12-12,CPRT,SELL,12.3149995803833,1196.3479780336506,66140.51443307234,4.187816398809496,5,2018
2018-12-12,CSCO,SELL,38.266090393066406,586.2459159697662,66726.7603490421,2.1102270896166786,5,2018
2018-12-13,FANG,SELL,74.71208190917969,17379.77029734117,84106.53064638327,-5.401670853686413,7,2018
2018-12-13,DLTR,SELL,85.05000305175781,146.38984796923467,84252.9204943525,1.9906507665899298,6,2018
2018-12-13,AMD,BUY,19.860000610351562,42126.46024717625,42126.46024717625,0.0,0,2018
2018-12-13,MELI,BUY,333.510009765625,21063.230123588124,21063.230123588124,0.0,0,2018
2018-12-13,MNST,BUY,26.71500015258789,10531.615061794062,10531.615061794062,0.0,0,2018
2018-12-14,COST,SELL,187.46527099609375,2114.7276035884415,12646.342665382504,-7.9160681751202056,7,2018
2018-12-14,CTAS,SELL,39.635406494140625,284.2850044679308,12930.627669850435,-0.968499485836416,7,2018
2018-12-14,AAPL,BUY,39.29912185668945,6465.313834925218,6465.313834925218,0.0,0,2018
2018-12-14,ADBE,BUY,230.0,3232.656917462609,3232.656917462609,0.0,0,2018
2018-12-14,AMZN,BUY,79.59549713134766,1616.3284587313044,1616.3284587313044,0.0,0,2018
2018-12-14,COST,BUY,187.46527099609375,808.1642293656522,808.1642293656522,0.0,0,2018
2018-12-14,CSCO,BUY,36.97496795654297,404.0821146828261,404.0821146828261,0.0,0,2018
2018-12-14,CSX,BUY,19.907865524291992,202.04105734141305,202.04105734141305,0.0,0,2018
2018-12-14,FANG,BUY,71.91192626953125,101.02052867070653,101.02052867070653,0.0,0,2018
2018-12-18,ROKU,SELL,31.34000015258789,44407.58763838503,44508.60816705573,-12.482549704779089,7,2018
2018-12-18,TSLA,BUY,22.468666076660156,22254.304083527866,22254.304083527866,0.0,0,2018
2018-12-19,ADI,BUY,73.62645721435547,11127.152041763933,11127.152041763933,0.0,0,2018
2018-12-19,ALGN,BUY,201.55999755859375,5563.5760208819665,5563.5760208819665,0.0,0,2018
2018-12-19,ILMN,BUY,295.1361999511719,2781.7880104409833,2781.7880104409833,0.0,0,2018
2018-12-19,INTC,BUY,39.218502044677734,1390.8940052204916,1390.8940052204916,0.0,0,2018
2018-12-19,KLAC,BUY,78.87361907958984,695.4470026102458,695.4470026102458,0.0,0,2018
2018-12-19,LRCX,BUY,11.957775115966797,347.7235013051229,347.7235013051229,0.0,0,2018
2018-12-19,META,BUY,132.31573486328125,173.86175065256145,173.86175065256145,0.0,0,2018
2018-12-20,AMD,SELL,17.940000534057617,38053.81148570471,38227.673236357274,-9.66767380305713,7,2018
2018-12-20,MELI,SELL,306.3999938964844,19351.064113017335,57578.73734937461,-8.12869631355061,7,2018
2018-12-20,MNST,SELL,24.604999542236328,9699.808433253933,67278.54578262854,-7.89818678008567,7,2018
2018-12-20,CTAS,BUY,37.13687515258789,33639.27289131427,33639.27289131427,0.0,0,2018
2018-12-20,DXCM,BUY,27.514999389648438,16819.636445657135,16819.636445657135,0.0,0,2018
2018-12-20,MDB,BUY,79.7699966430664,8409.818222828568,8409.818222828568,0.0,0,2018
2018-12-20,OKTA,BUY,58.77000045776367,4204.909111414284,4204.909111414284,0.0,0,2018
2018-12-20,ROKU,BUY,29.65999984741211,2102.454555707142,2102.454555707142,0.0,0,2018
2018-12-20,WBD,BUY,25.860000610351562,1051.227277853571,1051.227277853571,0.0,0,2018
2018-12-20,ZS,BUY,37.22999954223633,525.6136389267855,525.6136389267855,0.0,0,2018
2018-12-21,AAPL,SELL,35.79620361328125,5889.02956413905,6414.643203065836,-8.913477141250524,7,2018
2018-12-21,ADBE,SELL,208.8000030517578,2934.6903227455596,9349.333525811395,-9.217389977496603,7,2018
2018-12-21,AMZN,SELL,68.87249755859375,1398.5788372444902,10747.912363055884,-13.47186707692638,7,2018
2018-12-21,COST,SELL,176.1119842529297,759.2201226369577,11507.132485692842,-6.056208002068086,7,2018
2018-12-21,CSCO,SELL,33.771324157714844,369.07099141579664,11876.203477108638,-8.664358553585217,7,2018
2018-12-21,CSX,SELL,18.35648536682129,186.296401694056,12062.499878802695,-7.792800064766747,7,2018
2018-12-21,FANG,SELL,68.85579681396484,96.72733518663426,12159.227213989328,-4.249822823702154,7,2018
2018-12-21,AAPL,BUY,35.79620361328125,6079.613606994664,6079.613606994664,0.0,0,2018
2018-12-21,ADBE,BUY,208.8000030517578,3039.806803497332,3039.806803497332,0.0,0,2018
2018-12-21,ADP,BUY,108.10408020019531,1519.903401748666,1519.903401748666,0.0,0,2018
2018-12-21,AMD,BUY,16.93000030517578,759.951700874333,759.951700874333,0.0,0,2018
2018-12-21,AMZN,BUY,68.87249755859375,379.9758504371665,379.9758504371665,0.0,0,2018
2018-12-21,BKNG,BUY,1607.09375,189.98792521858326,189.98792521858326,0.0,0,2018
2018-12-26,ADI,SELL,74.19828033447266,11213.571557781326,11403.55948299991,0.7766544008119158,7,2018
2018-12-26,ALGN,SELL,210.99000549316406,5823.86857226608,17227.42805526599,4.678511633653404,7,2018
2018-12-26,ILMN,SELL,285.35992431640625,2689.6423287114744,19917.070383977465,-3.3124623941024667,7,2018
2018-12-26,INTC,SELL,39.752098083496094,1409.8181224842353,21326.8885064617,1.360572206991706,7,2018
2018-12-26,KLAC,SELL,78.06619262695312,688.3277362082844,22015.216242669983,-1.0236964679178229,7,2018
2018-12-26,LRCX,SELL,11.932241439819336,346.9810003645147,22362.197243034498,-0.21353199821735336,7,2018
2018-12-26,META,SELL,133.24920654296875,175.08832450322822,22537.285567537725,0.705488036363966,7,2018
2018-12-26,CTAS,SELL,38.30207824707031,34694.73554691055,57232.021114448275,3.1375905745834487,6,2018
2018-12-26,DXCM,SELL,29.11750030517578,17799.228791682883,75031.24990613115,5.824099404233429,6,2018
2018-12-26,OKTA,SELL,59.81999969482422,4280.035048533631,79311.28495466479,1.7866245174102957,6,2018
2018-12-26,ROKU,SELL,30.350000381469727,2151.365370735227,81462.65032540001,2.3263672879547226,6,2018
2018-12-26,ZS,SELL,39.130001068115234,552.4378862612691,82015.08821166128,5.103415388773813,6,2018
2018-12-26,AAPL,SELL,37.32561492919922,6339.368243195712,88354.45645485699,4.272551727665674,5,2018
2018-12-26,ADBE,SELL,222.9499969482422,3245.8089447200828,91600.26539957707,6.7768169011840795,5,2018
2018-12-26,AMD,SELL,17.899999618530273,803.4929067067584,92403.75830628382,5.729470146896265,5,2018
2018-12-26,AMZN,SELL,73.54499816894531,405.7544624524495,92809.51276873627,6.7842764179945725,5,2018
2018-12-26,BKNG,SELL,1675.8289794921875,198.11368865997795,93007.62645739625,4.276989409745857,5,2018
2018-12-27,MDB,SELL,82.29000091552734,8675.491768572534,101683.11822596879,3.1590878507075537,7,2018
2018-12-27,WBD,SELL,24.780000686645508,1007.3245186469405,102690.44274461574,-4.17633371313123,7,2018
2018-12-27,ADP,SELL,111.86358642578125,1572.7606693983385,104263.20341401407,3.4776728303166804,6,2018
2018-12-27,WBD,BUY,24.780000686645508,52131.60170700704,52131.60170700704,0.0,0,2018
2019-01-02,WBD,SELL,25.829999923706055,54340.566214768376,106472.16792177541,4.237284939327757,6,2019
2019-01-02,ALGN,BUY,202.1199951171875,53236.08396088771,53236.08396088771,0.0,0,2019
2019-01-02,DXCM,BUY,28.795000076293945,26618.041980443853,26618.041980443853,0.0,0,2019
2019-01-02,MDB,BUY,79.94999694824219,13309.020990221927,13309.020990221927,0.0,0,2019
2019-01-03,AAPL,BUY,33.76808547973633,6654.510495110963,6654.510495110963,0.0,0,2019
2019-01-03,ADBE,BUY,215.6999969482422,3327.2552475554817,3327.2552475554817,0.0,0,2019
2019-01-03,ADI,BUY,71.02240753173828,1663.6276237777408,1663.6276237777408,0.0,0,2019
2019-01-03,ADP,BUY,108.82836151123047,831.8138118888704,831.8138118888704,0.0,0,2019
2019-01-03,AMD,BUY,17.049999237060547,415.9069059444352,415.9069059444352,0.0,0,2019
2019-01-03,AVGO,BUY,19.135108947753906,207.9534529722176,207.9534529722176,0.0,0,2019
2019-01-03,BKNG,BUY,1636.3450927734375,103.9767264861088,103.9767264861088,0.0,0,2019
2019-01-04,AMD,SELL,19.0,463.4739921728366,567.4507186589453,11.436955133117287,1,2019
2019-01-07,DXCM,SELL,32.48749923706055,30031.381011998703,30598.83173065765,12.823403892978359,5,2019
2019-01-07,MDB,SELL,85.69999694824219,14266.205150507983,44865.03688116564,7.191995271397467,5,2019
2019-01-07,AAPL,SELL,35.13124084472656,6923.140817319717,51788.17769848536,4.036815666698779,4,2019
2019-01-07,ADBE,SELL,229.25999450683594,3536.4234147877546,55324.601113273115,6.286507997423629,4,2019
2019-01-07,ADI,SELL,73.20418548583984,1714.7335521676034,57039.33466544072,3.071957189182273,4,2019
2019-01-07,ADP,SELL,112.55340576171875,860.2856478553949,57899.62031329612,3.4228616499972553,4,2019
2019-01-07,AVGO,SELL,19.71671485900879,214.2741359557709,58113.894449251886,3.039470080065332,4,2019
2019-01-08,ILMN,BUY,285.7490234375,29056.947224625943,29056.947224625943,0.0,0,2019
2019-01-08,ROKU,BUY,40.880001068115234,14528.473612312971,14528.473612312971,0.0,0,2019
2019-01-09,ALGN,SELL,200.32000732421875,52761.987861590365,67290.46147390334,-0.8905540453457483,7,2019
2019-01-09,MDB,BUY,86.62000274658203,33645.23073695167,33645.23073695167,0.0,0,2019
2019-01-09,SIRI,BUY,49.89030838012695,16822.615368475836,16822.615368475836,0.0,0,2019
2019-01-10,BKNG,SELL,1650.326416015625,104.86512846750435,16927.48049694334,0.8544238806308613,7,2019
2019-01-10,ILMN,SELL,301.3326721191406,30641.600959789394,47569.08145673273,5.453613977109217,2,2019
2019-01-10,LULU,BUY,131.61000061035156,23784.540728366366,23784.540728366366,0.0,0,2019
2019-01-11,AZN,BUY,61.38899612426758,11892.270364183183,11892.270364183183,0.0,0,2019
2019-01-14,LULU,SELL,139.72999572753906,25251.985099487294,37144.25546367047,6.169740201755491,4,2019
2019-01-14,MU,BUY,33.8274040222168,18572.127731835237,18572.127731835237,0.0,0,2019
2019-01-15,ROKU,SELL,40.4900016784668,14389.870488700413,32961.99822053565,-0.9540102237243331,7,2019
2019-01-16,MDB,SELL,74.05000305175781,28762.74947759312,61724.74769812877,-14.511659312225344,7,2019
2019-01-16,SIRI,SELL,49.560997009277344,16711.57419218046,78436.32189030922,-0.6600708264629329,7,2019
2019-01-16,AMD,BUY,19.729999542236328,39218.16094515461,39218.16094515461,0.0,0,2019
2019-01-16,DOCU,BUY,43.060001373291016,19609.080472577305,19609.080472577305,0.0,0,2019
2019-01-16,FTNT,BUY,14.468000411987305,9804.540236288653,9804.540236288653,0.0,0,2019
2019-01-16,MDB,BUY,74.05000305175781,4902.270118144326,4902.270118144326,0.0,0,2019
2019-01-18,AZN,SELL,60.72442626953125,11763.529956498196,16665.800074642524,-1.0825553384047226,7,2019
2019-01-18,MU,SELL,34.89092254638672,19156.027160330676,35821.8272349732,3.1439554849418405,4,2019
2019-01-18,AMD,SELL,20.770000457763672,41285.41508780911,77107.24232278232,5.271165431610858,2,2019
2019-01-18,DOCU,SELL,47.0,21403.315207109914,98510.55752989223,9.150019742342286,2,2019
2019-01-18,MDB,SELL,80.33999633789062,5318.681257363117,103829.23878725535,8.494251217972781,2,2019
2019-01-18,NFLX,BUY,33.90999984741211,51914.619393627676,51914.619393627676,0.0,0,2019
2019-01-22,AMD,BUY,19.760000228881836,25957.309696813838,25957.309696813838,0.0,0,2019
2019-01-22,AMZN,BUY,81.6084976196289,12978.654848406919,12978.654848406919,0.0,0,2019
2019-01-22,CMCSA,BUY,27.14950942993164,6489.3274242034595,6489.3274242034595,0.0,0,2019
2019-01-22,FANG,BUY,78.69898986816406,3244.6637121017297,3244.6637121017297,0.0,0,2019
2019-01-22,LRCX,BUY,12.757574081420898,1622.3318560508649,1622.3318560508649,0.0,0,2019
2019-01-22,MELI,BUY,330.8599853515625,811.1659280254324,811.1659280254324,0.0,0,2019
2019-01-22,MU,BUY,33.046852111816406,405.5829640127162,405.5829640127162,0.0,0,2019
2019-01-22,NVDA,BUY,3.688305377960205,202.7914820063581,202.7914820063581,0.0,0,2019
2019-01-22,SIRI,BUY,48.16143798828125,101.39574100317905,101.39574100317905,0.0,0,2019
2019-01-23,FTNT,SELL,14.295999526977539,9687.980272939587,9789.376013942767,-1.1888366056946986,7,2019
2019-01-23,CMCSA,SELL,28.640132904052734,6845.619084453904,16634.99509839667,5.490425077359662,1,2019
2019-01-23,BKR,BUY,18.71845817565918,8317.497549198335,8317.497549198335,0.0,0,2019
2019-01-23,QCOM,BUY,43.70824432373047,4158.7487745991675,4158.7487745991675,0.0,0,2019
2019-01-24,AMD,SELL,20.850000381469727,27389.165526903533,31547.9143015027,5.5161950402951465,2,2019
2019-01-24,LRCX,SELL,14.700986862182617,1869.4682194036516,33417.38252090635,15.233403845892202,2,2019
2019-01-24,MU,SELL,35.70075225830078,438.15419603091016,33855.53671693726,8.030719953309662,2,2019
2019-01-24,NVDA,SELL,3.9131693840026855,215.15502036945873,34070.69173730672,6.096675383393557,2,2019
2019-01-25,NFLX,SELL,33.80500030517578,51753.87001892309,85824.56175622981,-0.3096418245615018,7,2019
2019-01-25,MELI,SELL,342.8800048828125,840.6352828269504,86665.19703905676,3.632962601530032,3,2019
2019-01-25,INTC,BUY,40.48361587524414,43332.59851952838,43332.59851952838,0.0,0,2019
2019-01-25,ISRG,BUY,171.67999267578125,21666.29925976419,21666.29925976419,0.0,0,2019
2019-01-28,AMD,BUY,20.18000030517578,10833.149629882095,10833.149629882095,0.0,0,2019
2019-01-28,AMGN,BUY,153.80250549316406,5416.574814941047,5416.574814941047,0.0,0,2019
2019-01-28,NVDA,BUY,3.421543598175049,2708.2874074705237,2708.2874074705237,0.0,0,2019
2019-01-29,AMZN,SELL,79.69400024414062,12674.181645622864,15382.469053093388,-2.3459534623607614,7,2019
2019-01-29,FANG,SELL,77.69063568115234,3203.090494389233,18585.55954748262,-1.281279707275662,7,2019
2019-01-29,SIRI,SELL,47.25584411621094,99.48916666607454,18685.048714148692,-1.880329803048375,7,2019
2019-01-29,EA,BUY,84.74273681640625,9342.524357074346,9342.524357074346,0.0,0,2019
2019-01-29,WDAY,BUY,166.69000244140625,4671.262178537173,4671.262178537173,0.0,0,2019
2019-01-30,BKR,SELL,19.50043296813965,8664.965986980718,13336.228165517892,4.177559845699896,7,2019
2019-01-30,QCOM,SELL,42.35738754272461,4030.2175542404266,17366.445719758318,-3.0906223800722166,7,2019
2019-01-30,AMD,SELL,23.09000015258789,12395.3133213199,29761.759041078218,14.420217063454398,2,2019
2019-01-30,ILMN,BUY,265.1459045410156,14880.879520539109,14880.879520539109,0.0,0,2019
2019-01-31,ISRG,SELL,174.54666137695312,22028.077595085324,36908.957115624435,1.6697744777899537,6,2019
2019-01-31,NVDA,SELL,3.5638504028320312,2820.9288852104064,39729.88600083484,4.15914047486885,3,2019
2019-01-31,EA,SELL,89.59961700439453,9877.974628806514,49607.860629641356,5.731323261969501,2,2019
2019-01-31,WDAY,SELL,181.52999877929688,5087.133032262705,54694.99366190406,8.902751287142774,2,2019
2019-02-01,INTC,SELL,41.93807601928711,44889.414434358994,99584.40809626305,3.592713033650674,7,2019
2019-02-01,AMZN,BUY,81.3115005493164,49792.20404813153,49792.20404813153,0.0,0,2019
2019-02-01,IDXX,BUY,205.3800048828125,24896.102024065764,24896.102024065764,0.0,0,2019
2019-02-04,AMGN,SELL,149.1792449951172,5253.7540839241165,30149.85610798988,-3.0059721610012136,7,2019
2019-02-04,ILMN,SELL,273.3852233886719,15343.297792907008,45493.15390089688,3.1074660051487735,5,2019
2019-02-04,EA,BUY,85.89866638183594,22746.57695044844,22746.57695044844,0.0,0,2019
2019-02-05,AMD,BUY,23.309999465942383,11373.28847522422,11373.28847522422,0.0,0,2019
2019-02-05,GILD,BUY,51.68994903564453,5686.64423761211,5686.64423761211,0.0,0,2019
2019-02-05,TMUS,BUY,64.27511596679688,2843.322118806055,2843.322118806055,0.0,0,2019
2019-02-06,MTCH,BUY,51.55698776245117,1421.6610594030276,1421.6610594030276,0.0,0,2019
2019-02-07,MTCH,SELL,54.16008377075195,1493.4402767215365,2915.101336124564,5.048968377079266,1,2019
2019-02-07,AMGN,BUY,147.61676025390625,1457.550668062282,1457.550668062282,0.0,0,2019
2019-02-07,FANG,BUY,75.98416137695312,728.775334031141,728.775334031141,0.0,0,2019
2019-02-07,MRVL,BUY,17.658004760742188,364.3876670155705,364.3876670155705,0.0,0,2019
2019-02-07,MU,BUY,38.42294692993164,182.19383350778526,182.19383350778526,0.0,0,2019
2019-02-08,AMZN,SELL,79.41100311279297,48628.40857623599,48810.60240974378,-2.3373045924429348,7,2019
2019-02-08,IDXX,SELL,207.74000549316406,25182.180583688427,73992.7829934322,1.1490897625103136,7,2019
2019-02-08,EA,SELL,94.80616760253906,25105.34653893395,99098.12953236616,10.369778246739703,4,2019
2019-02-08,NXPI,BUY,78.21916198730469,49549.06476618308,49549.06476618308,0.0,0,2019
