Fecha,Ticker,Tipo,Precio,Capital_Invertido,Capital_Recuperado,Beneficio,Retorno_%,Dias,Año
2025-06-18,RIVN,SELL,13.770000457763672,12651.022656671508,12980.967718567512,329.9450618960036,2.608050517734295,5,2025
2025-06-18,HAL,BUY,21.97337532043457,19742.785990257198,0.0,0.0,0.0,0,2025
2025-06-20,URI,SELL,700.97021484375,10247.328351903921,10403.065044457962,155.73669255404093,1.5197784945097936,7,2025
2025-06-23,TSLA,SELL,348.67999267578125,20684.028543780576,22797.871920353704,2113.843376573128,10.219688935832249,6,2025
2025-06-23,TTD,SELL,68.87000274658203,18615.625689402517,18954.142577279494,338.5168878769764,1.8184556002846852,6,2025
2025-06-23,DVN,BUY,32.39484405517578,22984.015345440595,0.0,0.0,0.0,0,2025
2025-06-23,FANG,BUY,139.18287658691406,20685.61381089654,0.0,0.0,0.0,0,2025
2025-06-23,MRVL,BUY,70.62450408935547,18617.052429806885,0.0,0.0,0.0,0,2025
2025-06-23,OXY,BUY,43.46381378173828,16755.347186826195,0.0,0.0,0.0,0,2025
2025-06-23,SLB,BUY,33.005306243896484,15079.812468143577,0.0,0.0,0.0,0,2025
2025-06-24,MRVL,SELL,75.04476165771484,18617.052429806885,19782.259435002696,1165.2070051958108,6.258815726007483,1,2025
2025-06-25,HAL,SELL,19.98117446899414,19742.785990257198,17952.819975203543,-1789.9660150536547,-9.066430725313934,7,2025
2025-06-25,TSLA,BUY,327.54998779296875,17345.339162349843,0.0,0.0,0.0,0,2025
2025-06-25,UPST,BUY,62.439998626708984,15610.805246114856,0.0,0.0,0.0,0,2025
2025-06-27,COIN,BUY,353.42999267578125,14049.724721503371,0.0,0.0,0.0,0,2025
2025-06-27,LCID,BUY,21.200000762939453,12644.752249353034,0.0,0.0,0.0,0,2025
2025-06-27,MRVL,BUY,76.990478515625,11380.277024417732,0.0,0.0,0.0,0,2025
2025-06-27,PLTR,BUY,130.74000549316406,10242.249321975958,0.0,0.0,0.0,0,2025
2025-06-30,DVN,SELL,31.38836097717285,22984.015345440595,22269.919532219676,-714.0958132209198,-3.10692367059604,7,2025
2025-06-30,FANG,SELL,135.48513793945312,20685.61381089654,20136.04912657103,-549.564684325509,-2.656748256781316,7,2025
2025-06-30,OXY,SELL,41.54527282714844,16755.347186826195,16015.74757534884,-739.5996114773552,-4.414110929667048,7,2025
2025-06-30,SLB,SELL,33.07379913330078,15079.812468143577,15111.106221941396,31.29375379781959,0.20752084194632925,7,2025
2025-06-30,UPST,SELL,64.68000030517578,15610.805246114856,16170.834565823356,560.0293197084993,3.5874467132172905,5,2025
2025-06-30,PLTR,SELL,136.32000732421875,10242.249321975958,10679.389964238917,437.14064226295886,4.268014071137882,3,2025
2025-07-01,AMD,BUY,136.11000061035156,19256.32908839268,0.0,0.0,0.0,0,2025
2025-07-01,CRWD,BUY,492.07000732421875,17330.69617955341,0.0,0.0,0.0,0,2025
2025-07-01,NET,BUY,184.9499969482422,15597.626561598074,0.0,0.0,0.0,0,2025
2025-07-01,PLTR,BUY,130.67999267578125,14037.863905438266,0.0,0.0,0.0,0,2025
2025-07-01,SNOW,BUY,215.97000122070312,12634.07751489444,0.0,0.0,0.0,0,2025
2025-07-01,VST,BUY,184.6435089111328,11370.669763404996,0.0,0.0,0.0,0,2025
2025-07-02,TSLA,SELL,315.6499938964844,17345.339162349843,16715.1775447134,-630.1616176364441,-3.6330313967240624,7,2025
2025-07-02,RIVN,BUY,12.869999885559082,11905.120541535836,0.0,0.0,0.0,0,2025
2025-07-03,LCID,SELL,21.600000381469727,12644.752249353034,12883.332244359117,238.57999500608275,1.8867905855434186,6,2025
2025-07-03,CRWD,SELL,514.0999755859375,17330.69617955341,18106.591237383043,775.8950578296317,4.476998787532982,2,2025
2025-07-07,NET,SELL,192.85000610351562,15597.626561598074,16263.868219723887,666.241658125813,4.271429729995746,6,2025
2025-07-07,PLTR,SELL,139.1199951171875,14037.863905438266,14944.503117823111,906.6392123848455,6.458526870556236,6,2025
2025-07-07,SNOW,SELL,225.7899932861328,12634.07751489444,13208.539432054413,574.4619171599734,4.546924114425721,6,2025
2025-07-07,VST,SELL,193.2222900390625,11370.669763404996,11898.966088325726,528.2963249207296,4.6461319861824,6,2025
2025-07-07,ON,BUY,54.61000061035156,19445.18852134918,0.0,0.0,0.0,0,2025
2025-07-07,TSLA,BUY,293.94000244140625,17500.66966921426,0.0,0.0,0.0,0,2025
2025-07-08,AMD,SELL,137.82000732421875,19256.32908839268,19498.254383212516,241.9252948198373,1.2563417134663801,7,2025
2025-07-08,RIVN,SELL,13.130000114440918,11905.120541535836,12145.628241084329,240.50769954849238,2.020203816579458,6,2025
2025-07-08,ON,SELL,57.619998931884766,19445.18852134918,20516.969956196175,1071.7814348469947,5.511807888466946,1,2025
2025-07-08,DDOG,BUY,145.94000244140625,20966.68796034214,0.0,0.0,0.0,0,2025
2025-07-10,TSLA,SELL,309.8699951171875,17500.66966921426,18449.113356144633,948.4436869303718,5.419470825158168,3,2025
2025-07-10,CRWD,BUY,487.1099853515625,20714.930499922386,0.0,0.0,0.0,0,2025
2025-07-10,NET,BUY,181.9199981689453,18643.437449930145,0.0,0.0,0.0,0,2025
2025-07-10,OKTA,BUY,94.41000366210938,16779.09370493713,0.0,0.0,0.0,0,2025
2025-07-10,SNOW,BUY,214.4199981689453,15101.184334443416,0.0,0.0,0.0,0,2025
2025-07-10,ZS,BUY,296.17999267578125,13591.065900999076,0.0,0.0,0.0,0,2025
2025-07-11,UPST,BUY,75.62000274658203,12231.959310899168,0.0,0.0,0.0,0,2025
2025-07-14,HAL,BUY,21.71695327758789,11008.76337980925,0.0,0.0,0.0,0,2025
2025-07-14,MU,BUY,118.48789978027344,9907.887041828326,0.0,0.0,0.0,0,2025
2025-07-15,DDOG,SELL,140.55999755859375,20966.68796034214,20193.76154047083,-772.9264198713099,-3.68644976895387,7,2025
2025-07-15,NET,SELL,186.97000122070312,18643.437449930145,19160.969425331597,517.5319754014527,2.7759471760042453,5,2025
2025-07-15,DVN,BUY,31.743587493896484,12852.571434225734,0.0,0.0,0.0,0,2025
2025-07-15,OXY,BUY,42.217750549316406,11567.314290803162,0.0,0.0,0.0,0,2025
2025-07-15,SLB,BUY,34.3165168762207,10410.582861722847,0.0,0.0,0.0,0,2025
2025-07-16,VST,BUY,183.67588806152344,9369.52457555056,0.0,0.0,0.0,0,2025
2025-07-17,CRWD,SELL,469.8299865722656,20714.930499922386,19980.078034326692,-734.8524655956935,-3.5474532033715866,7,2025
2025-07-17,OKTA,SELL,92.0999984741211,16779.09370493713,16368.546178142551,-410.54752679458034,-2.4467801063282724,7,2025
2025-07-17,SNOW,SELL,211.5800018310547,15101.184334443416,14901.168904101705,-200.01543034171118,-1.3245016146548716,7,2025
2025-07-17,ZS,SELL,286.2900085449219,13591.065900999076,13137.235698398305,-453.8302026007714,-3.339180354996374,7,2025
2025-07-17,UPST,SELL,77.58000183105469,12231.959310899168,12549.000149035779,317.04083813661055,2.59190559810083,6,2025
2025-07-18,VST,SELL,192.5339813232422,9369.52457555056,9821.386403382816,451.8618278322556,4.822676158098482,2,2025
2025-07-21,HAL,SELL,20.888513565063477,11008.76337980925,10588.810513813516,-419.9528659957341,-3.814714255426299,7,2025
2025-07-21,MU,SELL,113.11344909667969,9907.887041828326,9458.47870238041,-449.40833944791666,-4.535864584957827,7,2025
2025-07-21,LCID,BUY,28.200000762939453,19113.04257635368,0.0,0.0,0.0,0,2025
2025-07-21,URI,BUY,773.1340942382812,17201.73831871831,0.0,0.0,0.0,0,2025
2025-07-22,DVN,SELL,32.37510681152344,12852.571434225734,13108.265506089998,255.6940718642636,1.98943902527835,7,2025
2025-07-22,OXY,SELL,43.07813262939453,11567.314290803162,11803.051860923411,235.73757012024907,2.037962868422083,7,2025
2025-07-22,SLB,SELL,33.61198425292969,10410.582861722847,10196.849187060763,-213.733674662084,-2.0530423464370173,7,2025
2025-07-22,LCID,SELL,31.299999237060547,19113.04257635368,21214.120633783205,2101.078057429524,10.992902093091871,1,2025
2025-07-22,KLAC,BUY,887.6378173828125,21113.793205632217,0.0,0.0,0.0,0,2025
2025-07-22,LRCX,BUY,97.33722686767578,19002.413885068996,0.0,0.0,0.0,0,2025
2025-07-22,MU,BUY,109.10757446289062,17102.172496562096,0.0,0.0,0.0,0,2025
2025-07-22,NET,BUY,190.5500030517578,15391.955246905887,0.0,0.0,0.0,0,2025
2025-07-23,ON,BUY,59.61000061035156,13852.759722215298,0.0,0.0,0.0,0,2025
2025-07-24,URI,SELL,869.7535400390625,17201.73831871831,19351.45909232112,2149.7207736028104,12.497113569409212,3,2025
2025-07-24,COF,BUY,209.1576385498047,14402.62965922588,0.0,0.0,0.0,0,2025
2025-07-24,TSLA,BUY,305.29998779296875,12962.366693303293,0.0,0.0,0.0,0,2025
2025-07-25,NET,SELL,198.4199981689453,15391.955246905887,16027.665615297827,635.7103683919395,4.130146938412715,3,2025
2025-07-28,KLAC,SELL,918.4090576171875,21113.793205632217,21845.733181899843,731.9399762676258,3.4666436728781447,6,2025
2025-07-28,MU,SELL,111.1354751586914,17102.172496562096,17420.037756386737,317.8652598246408,1.8586250366059653,6,2025
2025-07-28,TSLA,SELL,325.5899963378906,12962.366693303293,13823.835876026897,861.4691827236038,6.645925108480855,4,2025
2025-07-28,LCID,BUY,27.899999618530273,18577.857266934094,0.0,0.0,0.0,0,2025
2025-07-28,OKTA,BUY,97.83999633789062,16720.071540240686,0.0,0.0,0.0,0,2025
2025-07-29,LRCX,SELL,98.58271789550781,19002.413885068996,19245.5617203076,243.14783523860388,1.279562884532548,7,2025
2025-07-29,RIVN,BUY,13.0600004196167,16972.620558247374,0.0,0.0,0.0,0,2025
2025-07-29,TTD,BUY,84.52999877929688,15275.358502422638,0.0,0.0,0.0,0,2025
2025-07-30,ON,SELL,58.04999923706055,13852.759722215298,13490.231220801836,-362.52850141346244,-2.6170128456937336,7,2025
2025-07-30,COF,SELL,213.0175323486328,14402.62965922588,14668.422586005488,265.792926779608,1.8454472069921568,6,2025
2025-07-30,SLB,BUY,33.435848236083984,16563.688032861108,0.0,0.0,0.0,0,2025
2025-07-31,AMAT,BUY,178.970947265625,14907.319229574998,0.0,0.0,0.0,0,2025
2025-07-31,DDOG,BUY,139.97999572753906,13416.587306617497,0.0,0.0,0.0,0,2025
2025-07-31,KLAC,BUY,874.515625,12074.928575955748,0.0,0.0,0.0,0,2025
2025-07-31,LRCX,BUY,94.49752044677734,10867.435718360173,0.0,0.0,0.0,0,2025
2025-07-31,MU,BUY,109.02764892578125,9780.692146524156,0.0,0.0,0.0,0,2025
2025-07-31,TSLA,BUY,308.2699890136719,8802.62293187174,0.0,0.0,0.0,0,2025
2025-08-01,COF,BUY,205.33734130859375,7922.360638684566,0.0,0.0,0.0,0,2025
2025-08-01,DE,BUY,497.5155334472656,7130.124574816109,0.0,0.0,0.0,0,2025
2025-08-01,DVN,BUY,31.7139835357666,6417.112117334498,0.0,0.0,0.0,0,2025
2025-08-01,HAL,BUY,21.302732467651367,5775.400905601049,0.0,0.0,0.0,0,2025
2025-08-01,NET,BUY,200.11000061035156,5197.8608150409445,0.0,0.0,0.0,0,2025
2025-08-01,SNOW,BUY,205.02000427246094,4678.07473353685,0.0,0.0,0.0,0,2025
2025-08-01,UPST,BUY,79.22000122070312,4210.267260183165,0.0,0.0,0.0,0,2025
2025-08-04,LCID,SELL,24.100000381469727,18577.857266934094,16047.54026314167,-2530.3170037924247,-13.620069136261604,7,2025
2025-08-04,OKTA,SELL,97.72000122070312,16720.071540240686,16699.565336040454,-20.506204200231878,-0.12264423720244055,7,2025
2025-08-04,TTD,SELL,89.76000213623047,15275.358502422638,16220.468846675964,945.1103442533258,6.187156550881823,6,2025
2025-08-04,KLAC,SELL,910.9176635742188,12074.928575955748,12577.551974826269,502.62339887052076,4.16253724159803,4,2025
2025-08-04,LRCX,SELL,98.05462646484375,10867.435718360173,11276.511224383645,409.07550602347146,3.764232120852129,4,2025
2025-08-04,NET,SELL,208.8000030517578,5197.8608150409445,5423.583782583922,225.72296754297713,4.342612770426779,3,2025
2025-08-04,UPST,SELL,82.83000183105469,4210.267260183165,4402.126224394243,191.85896421107827,4.556930768398093,3,2025
2025-08-04,ON,BUY,47.970001220703125,12053.975299369467,0.0,0.0,0.0,0,2025
2025-08-05,RIVN,SELL,12.149999618530273,16972.620558247374,15789.994386096429,-1182.6261721509454,-6.967846645085585,7,2025
2025-08-05,KLAC,BUY,878.873046875,12427.577208042163,0.0,0.0,0.0,0,2025
2025-08-06,SLB,SELL,32.153995513916016,16563.688032861108,15928.674724864626,-635.0133079964817,-3.8337676170709267,7,2025
2025-08-06,TSLA,SELL,319.9100036621094,8802.62293187174,9135.002545597663,332.37961372592326,3.7759156139981043,6,2025
2025-08-06,COF,SELL,210.69171142578125,7922.360638684566,8128.94386797458,206.58322929001406,2.607596885722119,5,2025
2025-08-06,SNOW,SELL,210.5399932861328,4678.07473353685,4804.027911744484,125.95317820763466,2.692414836913226,5,2025
2025-08-06,AMD,BUY,163.1199951171875,14984.484392256081,0.0,0.0,0.0,0,2025
2025-08-06,LCID,BUY,21.850000381469727,13486.035953030474,0.0,0.0,0.0,0,2025
2025-08-06,RIVN,BUY,11.640000343322754,12137.432357727426,0.0,0.0,0.0,0,2025
2025-08-06,UPST,BUY,67.13999938964844,10923.689121954685,0.0,0.0,0.0,0,2025
2025-08-06,VST,BUY,200.3546600341797,9831.320209759217,0.0,0.0,0.0,0,2025
2025-08-07,AMAT,SELL,182.04225158691406,14907.319229574998,15163.142393435646,255.8231638606485,1.7160910014800912,7,2025
2025-08-07,DDOG,SELL,136.3800048828125,13416.587306617497,13071.54092180899,-345.04638480850736,-2.5717895089336085,7,2025
2025-08-07,MU,SELL,111.75483703613281,9780.692146524156,10025.343733491489,244.65158696733306,2.5013729427551423,7,2025
2025-08-07,DE,SELL,503.1363525390625,7130.124574816109,7210.679125664649,80.5545508485402,1.1297776077161759,6,2025
2025-08-07,AMD,SELL,172.39999389648438,14984.484392256081,15836.961102843463,852.4767105873816,5.689062688255975,1,2025
2025-08-07,CRWD,BUY,425.0,14978.954916507719,0.0,0.0,0.0,0,2025
2025-08-07,OKTA,BUY,93.58000183105469,13481.059424856947,0.0,0.0,0.0,0,2025
2025-08-07,ZS,BUY,272.5,12132.953482371253,0.0,0.0,0.0,0,2025
2025-08-08,DVN,SELL,32.838871002197266,6417.112117334498,6644.725560575678,227.61344324118,3.54697625784548,7,2025
2025-08-08,HAL,SELL,20.61236572265625,5775.400905601049,5588.235022994383,-187.16588260666595,-3.2407426889646818,7,2025
2025-08-08,KLAC,SELL,910.1018676757812,12427.577208042163,12869.163831955344,441.58662391318103,3.5532800683581334,3,2025
2025-08-08,DDOG,BUY,130.91000366210938,13429.870575686668,0.0,0.0,0.0,0,2025
2025-08-08,SNOW,BUY,191.72999572753906,12086.883518118,0.0,0.0,0.0,0,2025
2025-08-08,TTD,BUY,54.22999954223633,10878.1951663062,0.0,0.0,0.0,0,2025
2025-08-11,ON,SELL,47.099998474121094,12053.975299369467,11835.359678130804,-218.61562123866315,-1.813639200422934,7,2025
2025-08-11,RIVN,SELL,11.930000305175781,12137.432357727426,12439.825383235695,302.3930255082687,2.491408533500472,5,2025
2025-08-11,FANG,BUY,134.9329376220703,12217.89415581223,0.0,0.0,0.0,0,2025
2025-08-12,LCID,SELL,22.700000762939453,13486.035953030474,14010.664580236898,524.6286272064244,3.890161861006569,6,2025
2025-08-12,VST,SELL,209.0431671142578,9831.320209759217,10257.661654647176,426.34144488795937,4.33656351122349,6,2025
2025-08-12,CRWD,SELL,435.79998779296875,14978.954916507719,15359.5961641541,380.6412476463811,2.5411735983455808,5,2025
2025-08-13,UPST,SELL,66.83000183105469,10923.689121954685,10873.252467360893,-50.4366545937919,-0.4617181433003492,7,2025
2025-08-13,ZS,SELL,277.7699890136719,12132.953482371253,12367.597634868456,234.64415249720332,1.933940922448385,6,2025
2025-08-13,SNOW,SELL,196.8699951171875,12086.883518118,12410.915100500988,324.03158238298784,2.6808530246632323,5,2025
2025-08-14,OKTA,SELL,88.61000061035156,13481.059424856947,12765.085066159338,-715.9743586976092,-5.310965081701702,7,2025
2025-08-14,FANG,SELL,139.80694580078125,12217.89415581223,12659.22536145785,441.3312056456198,3.6121708047018197,3,2025
2025-08-14,DE,BUY,475.52862548828125,21066.504543169576,0.0,0.0,0.0,0,2025
2025-08-14,LCID,BUY,22.5,18959.85408885262,0.0,0.0,0.0,0,2025
2025-08-14,UPST,BUY,63.83000183105469,17063.868679967356,0.0,0.0,0.0,0,2025
2025-08-15,DDOG,SELL,127.25,13429.870575686668,13054.396019780785,-375.4745559058829,-2.795816637173254,7,2025
2025-08-15,TTD,SELL,52.119998931884766,10878.1951663062,10454.942379395277,-423.2527869109217,-3.890836489327676,7,2025
2025-08-15,AMAT,BUY,160.78163146972656,17708.415651888226,0.0,0.0,0.0,0,2025
2025-08-15,KLAC,BUY,870.4465942382812,15937.574086699402,0.0,0.0,0.0,0,2025
2025-08-15,LRCX,BUY,99.1506576538086,14343.816678029463,0.0,0.0,0.0,0,2025
2025-08-15,MU,BUY,120.74557495117188,12909.435010226516,0.0,0.0,0.0,0,2025
2025-08-19,DE,SELL,486.0552978515625,21066.504543169576,21532.849110623985,466.3445674544091,2.213677957341109,5,2025
2025-08-19,AMD,BUY,166.5500030517578,13771.776420266264,0.0,0.0,0.0,0,2025
2025-08-19,NVDA,BUY,175.6203155517578,12394.598778239637,0.0,0.0,0.0,0,2025
2025-08-19,PLTR,BUY,157.75,11155.138900415674,0.0,0.0,0.0,0,2025
2025-08-19,TTD,BUY,52.529998779296875,10039.625010374104,0.0,0.0,0.0,0,2025
2025-08-21,LCID,SELL,20.899999618530273,18959.85408885262,17611.597476640418,-1348.2566122122007,-7.111112806532116,7,2025
2025-08-21,UPST,SELL,63.52000045776367,17063.868679967356,16980.995069240405,-82.87361072695057,-0.4856671853332051,7,2025
2025-08-22,AMAT,SELL,161.97010803222656,17708.415651888226,17839.31391911498,130.89826722675207,0.7391867787607254,7,2025
2025-08-22,KLAC,SELL,867.69482421875,15937.574086699402,15887.190135695246,-50.38395100415619,-0.31613312496664436,7,2025
2025-08-22,LRCX,SELL,99.71859741210938,14343.816678029463,14425.978753097836,82.16207506837236,0.5728048323025536,7,2025
2025-08-22,MU,SELL,117.5588607788086,12909.435010226516,12568.729526643143,-340.7054835833733,-2.639197480861677,7,2025
