Fecha,Equity,Max_Acumulado,Drawdown_%
2018-03-12,276503.7129686011,276503.7129686011,0.0
2018-03-13,275159.27481941,276503.7129686011,-0.48622788271337253
2018-03-14,282951.627252657,282951.627252657,0.0
2018-03-15,283926.0519337488,283926.0519337488,0.0
2018-03-16,288023.3857673466,288023.3857673466,0.0
2018-03-19,283086.0289296146,288023.3857673466,-1.7142208173749518
2018-03-20,282877.0601314909,288023.3857673466,-1.7867735365116002
2018-03-21,282229.1705764581,288023.3857673466,-2.011716922031056
2018-03-22,278051.4481407672,288023.3857673466,-3.4621972101370577
2018-03-23,272344.4813816069,288023.3857673466,-5.443621997556989
2018-03-26,279990.42076951487,288023.3857673466,-2.7889974893637386
2018-03-27,279225.60187238915,288023.3857673466,-3.054538044373917
2018-03-28,274193.36624937446,288023.3857673466,-4.801700209559876
2018-03-29,277398.3407299762,288023.3857673466,-3.688952204024461
2018-04-02,270833.51784433826,288023.3857673466,-5.968219517040745
2018-04-03,268928.1469709462,288023.3857673466,-6.629752908961607
2018-04-04,274249.79222136614,288023.3857673466,-4.7821094489550235
2018-04-05,272453.12361530954,288023.3857673466,-5.405902062624205
2018-04-06,263894.58406885876,288023.3857673466,-8.3773758975176
2018-04-09,264155.0271559489,288023.3857673466,-8.286951612560223
2018-04-10,268317.6437129102,288023.3857673466,-6.841715995365008
2018-04-11,267376.30906436493,288023.3857673466,-7.1685417654452275
2018-04-12,268936.6465814205,288023.3857673466,-6.626801894948758
2018-04-13,265933.00907932053,288023.3857673466,-7.669646903557255
2018-04-16,265343.599129572,288023.3857673466,-7.874286519253129
2018-04-17,270682.69977905764,288023.3857673466,-6.020582648902004
2018-04-18,271778.83528199315,288023.3857673466,-5.640010946359449
2018-04-19,270753.1979134301,288023.3857673466,-5.996106117531246
2018-04-20,273602.8426014514,288023.3857673466,-5.006726494613022
2018-04-23,272217.29050956067,288023.3857673466,-5.487781908984793
2018-04-24,263999.9460678424,288023.3857673466,-8.340794840495805
2018-04-25,266087.8997908825,288023.3857673466,-7.615869773221365
2018-04-26,274710.86910184583,288023.3857673466,-4.622026308743577
2018-04-27,272633.9351926709,288023.3857673466,-5.343125362433818
2018-04-30,268632.34304523934,288023.3857673466,-6.732454265977744
2018-05-01,267903.262576096,288023.3857673466,-6.985586652155671
2018-05-02,272747.7641589915,288023.3857673466,-5.30360462490157
2018-05-03,269410.2118964116,288023.3857673466,-6.462382844832587
2018-05-04,271673.3337762123,288023.3857673466,-5.676640439308354
2018-05-07,276908.0014280798,288023.3857673466,-3.859195082251187
2018-05-08,277358.91949836485,288023.3857673466,-3.702639020289854
2018-05-09,280720.97845362284,288023.3857673466,-2.535352222969263
2018-05-10,289716.4789760951,289716.4789760951,0.0
2018-05-11,291416.7845910117,291416.7845910117,0.0
2018-05-14,292533.3711371613,292533.3711371613,0.0
2018-05-15,290875.1837144343,292533.3711371613,-0.5668370129128006
2018-05-16,297897.5501673511,297897.5501673511,0.0
2018-05-17,296348.7040680594,297897.5501673511,-0.5199257591818375
2018-05-18,293492.4255006615,297897.5501673511,-1.4787381313525134
2018-05-21,294871.27389330725,297897.5501673511,-1.0158782011949243
2018-05-22,296334.3408875203,297897.5501673511,-0.5247472760190979
2018-05-23,300496.5460146403,300496.5460146403,0.0
2018-05-24,302126.986140726,302126.986140726,0.0
2018-05-25,299870.5795468363,302126.986140726,-0.7468404668885479
2018-05-29,304093.6831121059,304093.6831121059,0.0
2018-05-30,312457.5724703081,312457.5724703081,0.0
2018-05-31,305399.573639001,312457.5724703081,-2.2588663079938023
2018-06-01,308411.7703007337,312457.5724703081,-1.294832491204509
2018-06-04,306750.4517419983,312457.5724703081,-1.826526617098429
2018-06-05,307028.70732293965,312457.5724703081,-1.7374727405220263
2018-06-06,305931.60869768774,312457.5724703081,-2.0885919713917342
2018-06-07,305291.67309349414,312457.5724703081,-2.293399171017024
2018-06-08,303686.8523732456,312457.5724703081,-2.8070115336686174
2018-06-11,302001.7012347605,312457.5724703081,-3.346333120648301
2018-06-12,300980.72676781594,312457.5724703081,-3.6730893131363547
2018-06-13,318761.3040741818,318761.3040741818,0.0
2018-06-14,327254.3239046183,327254.3239046183,0.0
2018-06-15,320292.45978394663,327254.3239046183,-2.127355885663027
2018-06-18,322378.1030583014,327254.3239046183,-1.490040158411511
2018-06-19,325712.4485171691,327254.3239046183,-0.4711550848442151
2018-06-20,329515.6723673619,329515.6723673619,0.0
2018-06-21,326671.7721116003,329515.6723673619,-0.863054626606968
2018-06-22,333423.4599480601,333423.4599480601,0.0
2018-06-25,332100.3500783093,333423.4599480601,-0.3968256672631582
2018-06-26,337392.374898007,337392.374898007,0.0
2018-06-27,326851.4253539355,337392.374898007,-3.124240595910923
2018-06-28,331732.1076179235,337392.374898007,-1.6776512159750456
2018-06-29,330071.1956112915,337392.374898007,-2.1699302744849205
2018-07-02,337722.65852397087,337722.65852397087,0.0
2018-07-03,335879.05691492936,337722.65852397087,-0.5458921877196616
2018-07-05,340030.0052165224,340030.0052165224,0.0
2018-07-06,356866.7219641958,356866.7219641958,0.0
2018-07-09,361109.10244241415,361109.10244241415,0.0
2018-07-10,359992.78224192164,361109.10244241415,-0.30913654431364834
2018-07-11,355005.0217654172,361109.10244241415,-1.6903702054894554
2018-07-12,359073.0323047615,361109.10244241415,-0.563837943680004
2018-07-13,358392.3175621571,361109.10244241415,-0.7523446132710767
2018-07-16,355565.3883383536,361109.10244241415,-1.5351909067273102
2018-07-17,356015.7412698995,361109.10244241415,-1.4104770935058086
2018-07-18,359475.35004933615,361109.10244241415,-0.4524262562277932
2018-07-19,362703.0740498093,362703.0740498093,0.0
2018-07-20,359412.04134686413,362703.0740498093,-0.9073627819579002
2018-07-23,359562.3131168314,362703.0740498093,-0.8659317104510061
2018-07-24,359904.1522934245,362703.0740498093,-0.7716840458872056
2018-07-25,364320.75423834036,364320.75423834036,0.0
2018-07-26,351040.23608744395,364320.75423834036,-3.6452818008298915
2018-07-27,338644.606789346,364320.75423834036,-7.047676299055111
2018-07-30,333743.7451946027,364320.75423834036,-8.392881461739082
2018-07-31,339905.4353044272,364320.75423834036,-6.7015997990442555
2018-08-01,338501.8413899252,364320.75423834036,-7.086863031559353
2018-08-02,348810.1527241349,364320.75423834036,-4.2574026688741275
2018-08-03,343259.7936755719,364320.75423834036,-5.780884102197008
2018-08-06,352060.42479650374,364320.75423834036,-3.3652569334043108
2018-08-07,354643.11660997116,364320.75423834036,-2.656350898427832
2018-08-08,349379.1686402644,364320.75423834036,-4.101217244489201
2018-08-09,347296.00869596616,364320.75423834036,-4.673010072667048
2018-08-10,346999.1261470451,364320.75423834036,-4.754499404654657
2018-08-13,341228.77056323487,364320.75423834036,-6.338366235374725
2018-08-14,338865.6460071082,364320.75423834036,-6.987004702614143
2018-08-15,332962.67382429144,364320.75423834036,-8.607272588575702
2018-08-16,337368.9013778666,364320.75423834036,-7.397836260198811
2018-08-17,336585.24606273504,364320.75423834036,-7.612936636999995
2018-08-20,339398.94440453587,364320.75423834036,-6.84062314426933
2018-08-21,340686.57031040196,364320.75423834036,-6.487191205274241
2018-08-22,343300.151500972,364320.75423834036,-5.769806548988587
2018-08-23,342251.3820828448,364320.75423834036,-6.057676346667224
2018-08-24,342246.6583031701,364320.75423834036,-6.058972945782076
2018-08-27,344642.20781203127,364320.75423834036,-5.401434367210191
2018-08-28,348206.7184791983,364320.75423834036,-4.423035353237164
2018-08-29,353621.4492417134,364320.75423834036,-2.9367816332603
2018-08-30,349316.8115273527,364320.75423834036,-4.118333236972822
2018-08-31,349428.23946529755,364320.75423834036,-4.087748117500893
2018-09-04,352842.19625642756,364320.75423834036,-3.150673643589208
2018-09-05,348715.8096821751,364320.75423834036,-4.2832982679752645
2018-09-06,342759.2542070598,364320.75423834036,-5.918273878291032
2018-09-07,339782.39122062025,364320.75423834036,-6.735373357749198
2018-09-10,343166.2786702764,364320.75423834036,-5.806552418977648
2018-09-11,342732.3901370985,364320.75423834036,-5.925647619602438
2018-09-12,341278.2928746661,364320.75423834036,-6.324773182863957
2018-09-13,340807.63598273083,364320.75423834036,-6.453960687682134
2018-09-14,340657.4813897652,364320.75423834036,-6.495175631167725
2018-09-17,335584.7236996747,364320.75423834036,-7.887563418873032
2018-09-18,345247.76407547656,364320.75423834036,-5.235219223988037
2018-09-19,344892.27294572594,364320.75423834036,-5.332795638621295
2018-09-20,348686.1999326478,364320.75423834036,-4.291425652754428
2018-09-21,347305.56653667847,364320.75423834036,-4.670386604033675
2018-09-24,345893.74753048585,364320.75423834036,-5.05790748769681
2018-09-25,351153.230339996,364320.75423834036,-3.6142667539961546
2018-09-26,353285.9370775877,364320.75423834036,-3.0288741534427186
2018-09-27,360744.1350701805,364320.75423834036,-0.9817225965172443
2018-09-28,359182.1477874682,364320.75423834036,-1.4104621795744434
2018-10-01,359421.12468385056,364320.75423834036,-1.344866988083924
2018-10-02,353492.2855689519,364320.75423834036,-2.9722349175595983
2018-10-03,354899.8494469614,364320.75423834036,-2.585881995955613
2018-10-04,344302.0546464738,364320.75423834036,-5.494800765253755
2018-10-05,341137.8367939845,364320.75423834036,-6.363326045704623
2018-10-08,338625.04024717683,364320.75423834036,-7.053046990112804
2018-10-09,337583.9865722887,364320.75423834036,-7.338798944339133
2018-10-10,324824.78852312756,364320.75423834036,-10.840987030174613
2018-10-11,321873.32973773516,364320.75423834036,-11.651113478107234
2018-10-12,330080.95052642823,364320.75423834036,-9.398257802659325
2018-10-15,330930.09984972834,364320.75423834036,-9.165180407693079
2018-10-16,341943.5181174435,364320.75423834036,-6.142179895207833
2018-10-17,342005.6464289039,364320.75423834036,-6.125126704924914
2018-10-18,336325.81706074823,364320.75423834036,-7.684145592012502
2018-10-19,323549.8080677818,364320.75423834036,-11.190948002892535
2018-10-22,325743.71197362646,364320.75423834036,-10.588757795411409
2018-10-23,322838.0759615803,364320.75423834036,-11.386306652632221
2018-10-24,302899.7588208081,364320.75423834036,-16.85904376925789
2018-10-25,304181.1591083766,364320.75423834036,-16.50732065915195
2018-10-26,300208.3371775144,364320.75423834036,-17.59779433781127
2018-10-29,296899.235055583,364320.75423834036,-18.506087945417978
2018-10-30,302485.3042142461,364320.75423834036,-16.972804679593196
2018-10-31,307976.88283324614,364320.75423834036,-15.465457498540914
2018-11-01,319794.3673240445,364320.75423834036,-12.221754153804389
2018-11-02,321096.9106466912,364320.75423834036,-11.86422763150405
2018-11-05,324641.85488799924,364320.75423834036,-10.891199276663496
2018-11-06,323459.96092548,364320.75423834036,-11.215609552161016
2018-11-07,337501.98003288574,364320.75423834036,-7.36130837825112
2018-11-08,337564.42648245953,364320.75423834036,-7.344167864336577
2018-11-09,333108.0726474242,364320.75423834036,-8.567363024972412
2018-11-12,323956.61275619786,364320.75423834036,-11.079286868114048
2018-11-13,325328.1563451536,364320.75423834036,-10.702820917986365
2018-11-14,321903.9812358622,364320.75423834036,-11.64270015062851
2018-11-15,328654.44220024324,364320.75423834036,-9.78981066084532
2018-11-16,326212.3515522416,364320.75423834036,-10.460124009616006
2018-11-19,313837.1827005632,364320.75423834036,-13.856902454903942
2018-11-20,310034.99315747316,364320.75423834036,-14.900540375296107
2018-11-21,315751.4986533369,364320.75423834036,-13.331454499907307
2018-11-23,318585.62395350303,364320.75423834036,-12.553534146154405
2018-11-26,326180.31250544207,364320.75423834036,-10.468918196174638
2018-11-27,327532.8147899095,364320.75423834036,-10.097678768079184
2018-11-28,333604.47009388823,364320.75423834036,-8.431110165180817
2018-11-29,333467.9720335528,364320.75423834036,-8.468576617132138
2018-11-30,335750.5664730405,364320.75423834036,-7.842042330261842
2018-12-03,344917.951226936,364320.75423834036,-5.325747376640241
2018-12-04,336750.77588374703,364320.75423834036,-7.567501448615502
2018-12-06,342754.8280802978,364320.75423834036,-5.919488776621833
2018-12-07,332568.74148322066,364320.75423834036,-8.715400477664632
2018-12-10,335607.3242275008,364320.75423834036,-7.881359949110964
2018-12-11,335947.1732832447,364320.75423834036,-7.78807702416358
2018-12-12,337298.4069894352,364320.75423834036,-7.417185799749146
2018-12-13,333598.70964582905,364320.75423834036,-8.432691312560472
2018-12-14,330208.5345251327,364320.75423834036,-9.363238112669066
2018-12-17,321139.8638028853,364320.75423834036,-11.852437703070281
2018-12-18,312989.2299828477,364320.75423834036,-14.089651401498621
2018-12-19,306994.65658314136,364320.75423834036,-15.73506230108867
2018-12-20,301147.9130289655,364320.75423834036,-17.339896361777654
2018-12-21,291599.03166841227,364320.75423834036,-19.960905801801562
2018-12-24,285733.7815427589,364320.75423834036,-21.570819609186874
2018-12-26,305776.62055829715,364320.75423834036,-16.069392972804224
2018-12-27,304444.3546688026,364320.75423834036,-16.43507784636567
2018-12-28,304068.3890765209,364320.75423834036,-16.538274161126175
2018-12-31,306096.9849040831,364320.75423834036,-15.981458277330812
2019-01-02,310057.2694320506,364320.75423834036,-14.89442590766881
2019-01-03,301683.44488848036,364320.75423834036,-17.192901755161163
2019-01-04,315768.15743138926,364320.75423834036,-13.326881941836275
2019-01-07,325052.7029231321,364320.75423834036,-10.778428310323191
2019-01-08,327655.07179927925,364320.75423834036,-10.064121248243312
2019-01-09,335681.93733717955,364320.75423834036,-7.860879888941261
2019-01-10,333571.52227680554,364320.75423834036,-8.440153794098299
2019-01-11,334393.3054378118,364320.75423834036,-8.214587956454949
2019-01-14,333967.5282820709,364320.75423834036,-8.331456718606884
2019-01-15,343048.8359278722,364320.75423834036,-5.838788502439242
2019-01-16,346311.01164832606,364320.75423834036,-4.943375413148228
2019-01-17,353562.8876594731,364320.75423834036,-2.952855815573275
2019-01-18,350399.17274407693,364320.75423834036,-3.8212430481399005
2019-01-22,347242.35138631274,364320.75423834036,-4.687738113556618
2019-01-23,344887.49603375903,364320.75423834036,-5.3341068216684695
2019-01-24,349324.27072345413,364320.75423834036,-4.116285811451593
2019-01-25,354804.019755573,364320.75423834036,-2.6121856556493235
2019-01-28,353064.47826753487,364320.75423834036,-3.0896609210030306
2019-01-29,355686.81407536473,364320.75423834036,-2.3698732675897096
2019-01-30,360358.96533550567,364320.75423834036,-1.0874452955932554
2019-01-31,365103.4306255311,365103.4306255311,0.0
2019-02-01,363807.4470219478,365103.4306255311,-0.35496341443927076
2019-02-04,364211.362298078,365103.4306255311,-0.2443330444539304
2019-02-05,371268.16244689806,371268.16244689806,0.0
2019-02-06,364871.06444492296,371268.16244689806,-1.7230397456690263
2019-02-07,359557.60172544414,371268.16244689806,-3.154205478938384
2019-02-08,363748.9469593302,371268.16244689806,-2.025278827576104
2019-02-11,369470.3522064002,371268.16244689806,-0.484234960695023
2019-02-12,371565.29561011516,371565.29561011516,0.0
2019-02-13,372818.7528879033,372818.7528879033,0.0
2019-02-14,373883.52678723476,373883.52678723476,0.0
2019-02-15,378339.0255447496,378339.0255447496,0.0
2019-02-19,376926.52313209436,378339.0255447496,-0.3733430381974029
2019-02-20,370241.02888765396,378339.0255447496,-2.140407441562698
2019-02-21,366243.774965964,378339.0255447496,-3.1969344323838285
2019-02-22,379112.63072052365,379112.63072052365,0.0
2019-02-25,383796.43996724836,383796.43996724836,0.0
2019-02-26,385836.743160115,385836.743160115,0.0
2019-02-27,397875.8663395397,397875.8663395397,0.0
2019-02-28,400854.9346471043,400854.9346471043,0.0
2019-03-01,404352.04948403017,404352.04948403017,0.0
2019-03-04,394925.00242010783,404352.04948403017,-2.3313958902772063
2019-03-05,394080.8998011389,404352.04948403017,-2.540150271526427
2019-03-06,383642.8865537845,404352.04948403017,-5.121567445168494
2019-03-07,379729.14778949326,404352.04948403017,-6.089471223394748
2019-03-08,379488.21249279386,404352.04948403017,-6.1490567496723685
2019-03-11,390204.42847615166,404352.04948403017,-3.4988374674819758
2019-03-12,392771.76107426954,404352.04948403017,-2.8639123814353242
2019-03-13,392359.91898490593,404352.04948403017,-2.9657647375416265
2019-03-14,394108.1260291576,404352.04948403017,-2.533416973635779
2019-03-15,392656.414449252,404352.04948403017,-2.89243866816114
2019-03-18,398708.92627793655,404352.04948403017,-1.3955965385347924
2019-03-19,393332.85303401225,404352.04948403017,-2.7251491525958293
2019-03-20,390964.35304173414,404352.04948403017,-3.310901097046319
2019-03-21,369959.9374445899,404352.04948403017,-8.505487256297082
2019-03-22,361228.10058861907,404352.04948403017,-10.664951235053472
2019-03-25,360539.9435411449,404352.04948403017,-10.835138834783036
2019-03-26,362143.68584255915,404352.04948403017,-10.438518537331671
2019-03-27,359846.93926231825,404352.04948403017,-11.006525199637856
2019-03-28,366898.8316435331,404352.04948403017,-9.262527020275755
2019-03-29,371926.10092543054,404352.04948403017,-8.019236850654393
2019-04-01,375169.95051722194,404352.04948403017,-7.217002857793299
2019-04-02,377620.0813173924,404352.04948403017,-6.611062859888765
2019-04-03,380199.40753146313,404352.04948403017,-5.9731716417381335
2019-04-04,377071.35314788274,404352.04948403017,-6.746768409102594
2019-04-05,383162.7905315458,404352.04948403017,-5.240299629870237
2019-04-08,386420.23297502025,404352.04948403017,-4.434703999124441
2019-04-09,382914.35409983934,404352.04948403017,-5.301740256181762
2019-04-10,388613.64351765945,404352.04948403017,-3.892253294240395
2019-04-11,381098.7457967602,404352.04948403017,-5.750756974508264
2019-04-12,382315.45192517136,404352.04948403017,-5.44985430072097
2019-04-15,377219.895065343,404352.04948403017,-6.710032619671128
2019-04-16,377131.5416539242,404352.04948403017,-6.731883235126529
2019-04-17,372679.80234721245,404352.04948403017,-7.83283952121247
2019-04-18,367630.7024182529,404352.04948403017,-9.081528611672733
2019-04-22,368586.1216438581,404352.04948403017,-8.84524460450018
2019-04-23,378692.8129495057,404352.04948403017,-6.345766410054485
2019-04-24,378509.8645960293,404352.04948403017,-6.39101122919411
2019-04-25,382627.9755251049,404352.04948403017,-5.372564325232449
2019-04-26,389241.1044255142,404352.04948403017,-3.7370764109637085
2019-04-29,386937.0299618553,404352.04948403017,-4.30689532658413
2019-04-30,384530.15556046326,404352.04948403017,-4.90213761717307
2019-05-01,418051.7118352117,418051.7118352117,0.0
2019-05-02,418143.64445802075,418143.64445802075,0.0
2019-05-03,432796.43000184174,432796.43000184174,0.0
2019-05-06,432880.46459343756,432880.46459343756,0.0
2019-05-07,429850.8906710946,432880.46459343756,-0.6998638585338689
2019-05-08,427980.4615818964,432880.46459343756,-1.1319529090191782
2019-05-09,420672.4889272941,432880.46459343756,-2.8201724643797976
2019-05-10,423562.4320667419,432880.46459343756,-2.1525648045695838
2019-05-13,414425.6729286009,432880.46459343756,-4.263253524773733
2019-05-14,423076.47542303347,432880.46459343756,-2.264825967513231
2019-05-15,432086.2021836239,432880.46459343756,-0.18348308015230422
2019-05-16,435953.39107105887,435953.39107105887,0.0
2019-05-17,431639.30243388773,435953.39107105887,-0.9895756577491464
2019-05-20,424253.3378069538,435953.39107105887,-2.6837853549802952
2019-05-21,434517.2222922446,435953.39107105887,-0.3294317255534706
2019-05-22,437338.997179187,437338.997179187,0.0
2019-05-23,426038.0715751703,437338.997179187,-2.584019645379684
2019-05-24,433940.6304858754,437338.997179187,-0.7770554913307265
2019-05-28,438266.9471604031,438266.9471604031,0.0
2019-05-29,442025.3443174114,442025.3443174114,0.0
2019-05-30,436150.2030642795,442025.3443174114,-1.329141265011506
2019-05-31,424696.2389472238,442025.3443174114,-3.920387279364654
2019-06-03,430977.79710554925,442025.3443174114,-2.4993017603825676
2019-06-04,441476.7478978043,442025.3443174114,-0.12410972055330294
2019-06-05,442314.7752794184,442314.7752794184,0.0
2019-06-06,440789.5265960642,442314.7752794184,-0.34483331070969747
2019-06-07,452314.1483594067,452314.1483594067,0.0
2019-06-10,452250.54300363746,452314.1483594067,-0.014062207870331904
2019-06-11,464855.0095407401,464855.0095407401,0.0
2019-06-12,465528.3536086307,465528.3536086307,0.0
2019-06-13,472222.4507825074,472222.4507825074,0.0
2019-06-14,468100.1602555142,472222.4507825074,-0.8729552184912606
2019-06-17,475860.1172072432,475860.1172072432,0.0
2019-06-18,490134.3224110101,490134.3224110101,0.0
2019-06-19,490300.2615983127,490300.2615983127,0.0
2019-06-20,488318.5556381325,490300.2615983127,-0.40418211357263173
2019-06-21,476522.223419636,490300.2615983127,-2.810122542819401
2019-06-24,470867.3290125342,490300.2615983127,-3.9634758754624753
2019-06-25,452578.8224655763,490300.2615983127,-7.693538447189405
2019-06-26,458740.9624148995,490300.2615983127,-6.43672901183739
2019-06-27,475172.8677146191,490300.2615983127,-3.085332615238742
2019-06-28,477669.49697043304,490300.2615983127,-2.5761284700736384
2019-07-01,480529.3799597393,490300.2615983127,-1.9928363094732333
2019-07-02,484815.6380492183,490300.2615983127,-1.1186254584517843
2019-07-03,493112.38118954154,493112.38118954154,0.0
2019-07-05,500039.07177772245,500039.07177772245,0.0
2019-07-08,502024.15703400306,502024.15703400306,0.0
2019-07-09,509512.01259875624,509512.01259875624,0.0
2019-07-10,502686.5857040489,509512.01259875624,-1.3396007799491036
2019-07-11,496416.6713741114,509512.01259875624,-2.5701732051129316
2019-07-12,501588.3773962704,509512.01259875624,-1.5551419802786368
2019-07-15,502091.3953701003,509512.01259875624,-1.456416540761668
2019-07-16,508073.3627938833,509512.01259875624,-0.2823583682620397
2019-07-17,507458.6173595327,509512.01259875624,-0.4030121348366741
2019-07-18,515750.56821616413,515750.56821616413,0.0
2019-07-19,515106.67152894853,515750.56821616413,-0.12484652987250382
2019-07-22,521927.5816343628,521927.5816343628,0.0
2019-07-23,507075.230803626,521927.5816343628,-2.845672724217445
2019-07-24,513738.6643518109,521927.5816343628,-1.5689757680383891
2019-07-25,507445.5697626191,521927.5816343628,-2.774716719586801
2019-07-26,522444.0741070919,522444.0741070919,0.0
2019-07-29,524396.5097464081,524396.5097464081,0.0
2019-07-30,533974.8044696975,533974.8044696975,0.0
2019-07-31,612311.364382554,612311.364382554,0.0
2019-08-01,636625.559303249,636625.559303249,0.0
2019-08-02,620770.775105089,636625.559303249,-2.4904410397082115
2019-08-05,590055.5170032075,636625.559303249,-7.315138643036864
2019-08-06,609544.8375030963,636625.559303249,-4.253791165687883
2019-08-07,635355.2062745674,636625.559303249,-0.19954477323717965
2019-08-08,648845.6193305003,648845.6193305003,0.0
2019-08-09,647051.4627931201,648845.6193305003,-0.27651516538424875
2019-08-12,630865.805405757,648845.6193305003,-2.77104651539381
2019-08-13,649652.5452042237,649652.5452042237,0.0
2019-08-14,618400.9425733276,649652.5452042237,-4.81051030456164
2019-08-15,612427.4507443358,649652.5452042237,-5.730000557172592
2019-08-16,642983.3187849008,649652.5452042237,-1.026583589728932
2019-08-19,661649.3449352888,661649.3449352888,0.0
2019-08-20,666753.475183787,666753.475183787,0.0
2019-08-21,681749.3762039961,681749.3762039961,0.0
2019-08-22,668014.7531135948,681749.3762039961,-2.014614691233917
2019-08-23,655600.8024638048,681749.3762039961,-3.835511208794564
2019-08-26,672762.2018868262,681749.3762039961,-1.3182519311144556
2019-08-27,649997.899327364,681749.3762039961,-4.6573532715827906
2019-08-28,655214.3755629215,681749.3762039961,-3.8921928742821015
2019-08-29,629603.8591615643,681749.3762039961,-7.648781042203498
2019-08-30,610619.0836413996,681749.3762039961,-10.433495804374974
2019-09-03,584482.6207047492,681749.3762039961,-14.267230582715234
2019-09-04,588801.1095618294,681749.3762039961,-13.633788293244345
2019-09-05,560158.9375240016,681749.3762039961,-17.83506416346345
2019-09-06,558421.6564763143,681749.3762039961,-18.089891099625905
2019-09-09,531930.857799614,681749.3762039961,-21.975600364840346
2019-09-10,525816.2097525144,681749.3762039961,-22.87250592288371
2019-09-11,545267.4512591445,681749.3762039961,-20.019369244573085
2019-09-12,513558.62565275456,681749.3762039961,-24.6704663651815
2019-09-13,510811.0147456113,681749.3762039961,-25.073489969316213
2019-09-16,529115.8658336485,681749.3762039961,-22.388507521666725
2019-09-17,553056.7358970081,681749.3762039961,-18.876825531334266
2019-09-18,551562.9135214428,681749.3762039961,-19.09594159182602
2019-09-19,574939.681804159,681749.3762039961,-15.667002879350944
2019-09-20,579385.0562637706,681749.3762039961,-15.01494882330419
2019-09-23,577174.540037924,681749.3762039961,-15.339190590587473
2019-09-24,544335.6690603314,681749.3762039961,-20.156044426294738
2019-09-25,545543.2603496374,681749.3762039961,-19.978913162012567
