Ticker,Caida_%,Dias_salida,Fecha_inicio,Fecha_final,Precio_compra,Precio_venta,Capital_aportado,Capital_liquidado,Rentabilidad_operacion_%
PLTR,5,3,2025-11-20,2025-11-25,155.745,163.55,12023.7,12626.26,5.0114
PLTR,5,3,2025-12-17,2025-12-22,177.29,193.98,12626.26,13814.89,9.414
PLTR,5,3,2026-01-02,2026-01-07,167.86,181.68,13814.89,14952.28,8.233
PLTR,5,3,2026-01-28,2026-02-02,157.35,147.76,14952.28,14040.98,-6.0947
PLTR,5,3,2026-02-04,2026-02-09,139.54,142.91,14040.98,14380.08,2.4151
PLTR,5,4,2025-02-20,2025-02-26,106.27,89.31,10000.0,8404.07,-15.9593
PLTR,5,4,2025-02-27,2025-03-05,84.77,90.13,8404.07,8935.45,6.323
PLTR,5,4,2025-03-06,2025-03-12,80.46,83.65,8935.45,9289.72,3.9647
PLTR,5,4,2025-04-04,2025-04-10,74.01,88.59,9289.72,11119.8,19.7
PLTR,5,4,2025-04-16,2025-04-23,92.71,100.82,11119.8,12092.52,8.7477
PLTR,5,4,2025-05-06,2025-05-12,108.86,118.46,12092.52,13158.92,8.8187
PLTR,5,4,2025-06-05,2025-06-11,119.91,136.39,13158.92,14967.44,13.7436
PLTR,5,4,2025-06-27,2025-07-03,130.74,134.36,14967.44,15381.86,2.7689
PLTR,5,4,2025-08-19,2025-08-25,157.75,157.17,15381.86,15325.31,-0.3677
PLTR,5,4,2025-10-03,2025-10-09,173.07,185.47,15325.31,16423.32,7.1647
PLTR,5,4,2025-10-10,2025-10-16,175.44,178.12,16423.32,16674.2,1.5276
PLTR,5,4,2025-11-04,2025-11-10,190.74,193.61,16674.2,16925.09,1.5047
PLTR,5,4,2025-11-13,2025-11-19,172.14,165.42,16925.09,16264.37,-3.9038
PLTR,5,4,2025-11-20,2025-11-26,155.745,165.77,16264.37,17311.28,6.4368
PLTR,5,4,2025-12-17,2025-12-23,177.29,194.13,17311.28,18955.6,9.4986
PLTR,5,4,2026-01-02,2026-01-08,167.86,176.86,18955.6,19971.93,5.3616
PLTR,5,4,2026-01-28,2026-02-03,157.35,157.88,19971.93,20039.2,0.3368
PLTR,5,4,2026-02-04,2026-02-10,139.54,139.51,20039.2,20034.89,-0.0215
PLTR,5,5,2025-02-20,2025-02-27,106.27,84.77,10000.0,7976.85,-20.2315
PLTR,5,5,2025-03-06,2025-03-13,80.46,79.62,7976.85,7893.57,-1.044
PLTR,5,5,2025-04-04,2025-04-11,74.01,88.55,7893.57,9444.34,19.646
PLTR,5,5,2025-04-16,2025-04-24,92.71,107.78,9444.34,10979.52,16.255
PLTR,5,5,2025-05-06,2025-05-13,108.86,128.1,10979.52,12920.05,17.6741
PLTR,5,5,2025-06-05,2025-06-12,119.91,135.19,12920.05,14566.44,12.7429
PLTR,5,5,2025-06-27,2025-07-07,130.74,139.12,14566.44,15500.1,6.4097
PLTR,5,5,2025-08-19,2025-08-26,157.75,160.87,15500.1,15806.66,1.9778
PLTR,5,5,2025-10-03,2025-10-10,173.07,175.44,15806.66,16023.12,1.3694
PLTR,5,5,2025-11-04,2025-11-11,190.74,190.96,16023.12,16041.6,0.1153
PLTR,5,5,2025-11-13,2025-11-20,172.14,155.745,16041.6,14513.76,-9.5242
PLTR,5,5,2025-12-17,2025-12-24,177.29,194.17,14513.76,15895.63,9.5211
PLTR,5,5,2026-01-02,2026-01-09,167.86,177.49,15895.63,16807.55,5.7369
PLTR,5,5,2026-01-28,2026-02-04,157.35,139.54,16807.55,14905.15,-11.3187
PLTR,5,5,2026-02-05,2026-02-12,130.01,129.13,14905.15,14804.26,-0.6769
PLTR,5,6,2025-02-20,2025-02-28,106.27,84.92,10000.0,7990.97,-20.0903
PLTR,5,6,2025-03-06,2025-03-14,80.46,86.24,7990.97,8565.01,7.1837
PLTR,5,6,2025-04-04,2025-04-14,74.01,92.62,8565.01,10718.71,25.1453
PLTR,5,6,2025-04-16,2025-04-25,92.71,112.78,10718.71,13039.11,21.6482
PLTR,5,6,2025-05-06,2025-05-14,108.86,130.18,13039.11,15592.79,19.5848
PLTR,5,6,2025-06-05,2025-06-13,119.91,137.4,15592.79,17867.14,14.5859
PLTR,5,6,2025-06-27,2025-07-08,130.74,139.71,17867.14,19093.0,6.8609
PLTR,5,6,2025-08-19,2025-08-27,157.75,156.72,19093.0,18968.33,-0.6529
PLTR,5,6,2025-10-03,2025-10-13,173.07,177.21,18968.33,19422.07,2.3921
PLTR,5,6,2025-11-04,2025-11-12,190.74,184.17,19422.07,18753.08,-3.4445
PLTR,5,6,2025-11-13,2025-11-21,172.14,154.85,18753.08,16869.5,-10.0441
PLTR,5,6,2025-12-17,2025-12-26,177.29,188.71,16869.5,17956.13,6.4414
PLTR,5,6,2026-01-02,2026-01-12,167.86,179.41,17956.13,19191.65,6.8807
PLTR,5,6,2026-01-28,2026-02-05,157.35,130.01,19191.65,15857.04,-17.3753
PLTR,5,7,2025-02-20,2025-03-03,106.27,83.42,10000.0,7849.82,-21.5018
PLTR,5,7,2025-03-06,2025-03-17,80.46,87.35,7849.82,8522.02,8.5633
