Ticker,Caida_%,Dias_salida,Fecha_inicio,Fecha_final,Precio_compra,Precio_venta,Capital_aportado,Capital_liquidado,Rentabilidad_operacion_%
AAPL,3,7,2026-01-20,2026-01-29,246.4694,258.0385,12758.33,13357.2,4.694
AAPL,4,1,2025-03-10,2025-03-11,226.4928,219.8817,10000.0,9708.11,-2.9189
AAPL,4,1,2025-04-03,2025-04-04,202.3082,187.5625,9708.11,9000.51,-7.2887
AAPL,4,1,2025-04-08,2025-04-09,171.6718,197.9871,9000.51,10380.18,15.3289
AAPL,4,1,2025-04-10,2025-04-11,189.5937,197.2901,10380.18,10801.56,4.0594
AAPL,4,1,2026-02-12,2026-02-13,261.73,255.78,10801.56,10556.0,-2.2733
AAPL,4,2,2025-03-10,2025-03-12,226.4928,216.0384,10000.0,9538.42,-4.6158
AAPL,4,2,2025-04-03,2025-04-07,202.3082,180.6726,9538.42,8518.34,-10.6944
AAPL,4,2,2025-04-08,2025-04-10,171.6718,189.5937,8518.34,9407.63,10.4396
AAPL,4,2,2026-02-12,2026-02-17,261.73,263.88,9407.63,9484.91,0.8215
AAPL,4,3,2025-03-10,2025-03-13,226.4928,208.7701,10000.0,9217.51,-7.8249
AAPL,4,3,2025-04-03,2025-04-08,202.3082,171.6718,9217.51,7821.66,-15.1435
AAPL,4,3,2025-04-10,2025-04-15,189.5937,201.2628,7821.66,8303.07,6.1548
AAPL,4,3,2026-02-12,2026-02-18,261.73,264.35,8303.07,8386.19,1.001
AAPL,4,4,2025-03-10,2025-03-14,226.4928,212.5636,10000.0,9385.0,-6.15
AAPL,4,4,2025-04-03,2025-04-09,202.3082,197.9871,9385.0,9184.55,-2.1359
AAPL,4,4,2025-04-10,2025-04-16,189.5937,193.427,9184.55,9370.24,2.0218
AAPL,4,4,2026-02-12,2026-02-19,261.73,263.69,9370.24,9440.41,0.7489
AAPL,4,5,2025-03-10,2025-03-17,226.4928,213.0713,10000.0,9407.42,-5.9258
AAPL,4,5,2025-04-03,2025-04-10,202.3082,189.5937,9407.42,8816.19,-6.2848
AAPL,4,6,2025-03-10,2025-03-18,226.4928,211.767,10000.0,9349.83,-6.5017
AAPL,4,6,2025-04-03,2025-04-11,202.3082,197.2901,9349.83,9117.92,-2.4804
AAPL,4,7,2025-03-10,2025-03-19,226.4928,214.306,10000.0,9461.93,-5.3807
AAPL,4,7,2025-04-03,2025-04-14,202.3082,201.6412,9461.93,9430.73,-0.3297
AAPL,5,1,2025-04-03,2025-04-04,202.3082,187.5625,10000.0,9271.13,-7.2887
AAPL,5,2,2025-04-03,2025-04-07,202.3082,180.6726,10000.0,8930.56,-10.6944
AAPL,5,3,2025-04-03,2025-04-08,202.3082,171.6718,10000.0,8485.65,-15.1435
AAPL,5,4,2025-04-03,2025-04-09,202.3082,197.9871,10000.0,9786.41,-2.1359
AAPL,5,5,2025-04-03,2025-04-10,202.3082,189.5937,10000.0,9371.52,-6.2848
AAPL,5,6,2025-04-03,2025-04-11,202.3082,197.2901,10000.0,9751.96,-2.4804
AAPL,5,7,2025-04-03,2025-04-14,202.3082,201.6412,10000.0,9967.03,-0.3297
AAPL,6,1,2025-04-03,2025-04-04,202.3082,187.5625,10000.0,9271.13,-7.2887
AAPL,6,2,2025-04-03,2025-04-07,202.3082,180.6726,10000.0,8930.56,-10.6944
AAPL,6,3,2025-04-03,2025-04-08,202.3082,171.6718,10000.0,8485.65,-15.1435
AAPL,6,4,2025-04-03,2025-04-09,202.3082,197.9871,10000.0,9786.41,-2.1359
AAPL,6,5,2025-04-03,2025-04-10,202.3082,189.5937,10000.0,9371.52,-6.2848
AAPL,6,6,2025-04-03,2025-04-11,202.3082,197.2901,10000.0,9751.96,-2.4804
AAPL,6,7,2025-04-03,2025-04-14,202.3082,201.6412,10000.0,9967.03,-0.3297
AAPL,7,1,2025-04-03,2025-04-04,202.3082,187.5625,10000.0,9271.13,-7.2887
AAPL,7,2,2025-04-03,2025-04-07,202.3082,180.6726,10000.0,8930.56,-10.6944
AAPL,7,3,2025-04-03,2025-04-08,202.3082,171.6718,10000.0,8485.65,-15.1435
AAPL,7,4,2025-04-03,2025-04-09,202.3082,197.9871,10000.0,9786.41,-2.1359
AAPL,7,5,2025-04-03,2025-04-10,202.3082,189.5937,10000.0,9371.52,-6.2848
AAPL,7,6,2025-04-03,2025-04-11,202.3082,197.2901,10000.0,9751.96,-2.4804
AAPL,7,7,2025-04-03,2025-04-14,202.3082,201.6412,10000.0,9967.03,-0.3297
AAPL,8,1,2025-04-03,2025-04-04,202.3082,187.5625,10000.0,9271.13,-7.2887
AAPL,8,2,2025-04-03,2025-04-07,202.3082,180.6726,10000.0,8930.56,-10.6944
AAPL,8,3,2025-04-03,2025-04-08,202.3082,171.6718,10000.0,8485.65,-15.1435
AAPL,8,4,2025-04-03,2025-04-09,202.3082,197.9871,10000.0,9786.41,-2.1359
AAPL,8,5,2025-04-03,2025-04-10,202.3082,189.5937,10000.0,9371.52,-6.2848
AAPL,8,6,2025-04-03,2025-04-11,202.3082,197.2901,10000.0,9751.96,-2.4804
AAPL,8,7,2025-04-03,2025-04-14,202.3082,201.6412,10000.0,9967.03,-0.3297
AAPL,9,1,2025-04-03,2025-04-04,202.3082,187.5625,10000.0,9271.13,-7.2887
AAPL,9,2,2025-04-03,2025-04-07,202.3082,180.6726,10000.0,8930.56,-10.6944
AAPL,9,3,2025-04-03,2025-04-08,202.3082,171.6718,10000.0,8485.65,-15.1435
AAPL,9,4,2025-04-03,2025-04-09,202.3082,197.9871,10000.0,9786.41,-2.1359
AAPL,9,5,2025-04-03,2025-04-10,202.3082,189.5937,10000.0,9371.52,-6.2848
AAPL,9,6,2025-04-03,2025-04-11,202.3082,197.2901,10000.0,9751.96,-2.4804
AAPL,9,7,2025-04-03,2025-04-14,202.3082,201.6412,10000.0,9967.03,-0.3297
