Date,Close
2025-02-19,243.807373046875
2025-02-20,244.76321411132812
2025-02-21,244.48443603515625
2025-02-24,246.0277099609375
2025-02-25,245.96795654296875
2025-02-26,239.31695556640625
2025-02-27,236.27024841308594
2025-02-28,240.79052734375
2025-03-03,236.99705505371094
2025-03-04,234.9061737060547
2025-03-05,234.7169952392578
2025-03-06,234.30877685546875
2025-03-07,238.03256225585938
2025-03-10,226.4928436279297
2025-03-11,219.8816680908203
2025-03-12,216.03842163085938
2025-03-13,208.77008056640625
2025-03-14,212.56356811523438
2025-03-17,213.0713348388672
2025-03-18,211.76702880859375
2025-03-19,214.30596923828125
2025-03-20,213.17091369628906
2025-03-21,217.32281494140625
2025-03-24,219.7721405029297
2025-03-25,222.77902221679688
2025-03-26,220.56866455078125
2025-03-27,222.87860107421875
2025-03-28,216.9544219970703
2025-03-31,221.1660614013672
2025-04-01,222.22146606445312
2025-04-02,222.91842651367188
2025-04-03,202.3082733154297
2025-04-04,187.56253051757812
2025-04-07,180.6725616455078
2025-04-08,171.6717987060547
2025-04-09,197.98709106445312
2025-04-10,189.5936737060547
2025-04-11,197.2901153564453
2025-04-14,201.6411590576172
2025-04-15,201.2628173828125
2025-04-16,193.4269561767578
2025-04-17,196.1251983642578
2025-04-21,192.32177734375
2025-04-22,198.87322998046875
2025-04-23,203.71214294433594
2025-04-24,207.46575927734375
2025-04-25,208.37184143066406
2025-04-28,209.22808837890625
2025-04-29,210.29345703125
2025-04-30,211.57786560058594
2025-05-01,212.39431762695312
2025-05-02,204.45889282226562
2025-05-05,198.02691650390625
2025-05-06,197.64854431152344
2025-05-07,195.39837646484375
2025-05-08,196.63299560546875
2025-05-09,197.66848754882812
2025-05-12,210.15048217773438
2025-05-13,212.28399658203125
2025-05-14,211.68582153320312
2025-05-15,210.80850219726562
2025-05-16,210.61907958984375
2025-05-19,208.14659118652344
2025-05-20,206.232421875
2025-05-21,201.47689819335938
2025-05-22,200.74911499023438
2025-05-23,194.6775665283203
2025-05-27,199.60260009765625
2025-05-28,199.8119659423828
2025-05-29,199.34336853027344
2025-05-30,200.24066162109375
2025-06-02,201.08807373046875
2025-06-03,202.6533203125
2025-06-04,202.20468139648438
2025-06-05,200.0213165283203
2025-06-06,203.30133056640625
2025-06-09,200.8388214111328
2025-06-10,202.0551300048828
2025-06-11,198.1769256591797
2025-06-12,198.5956573486328
2025-06-13,195.85400390625
2025-06-16,197.81802368164062
2025-06-17,195.0464630126953
2025-06-18,195.9835968017578
2025-06-20,200.3902130126953
2025-06-23,200.888671875
2025-06-24,199.6923065185547
2025-06-25,200.948486328125
2025-06-26,200.3902130126953
2025-06-27,200.469970703125
2025-06-30,204.5475311279297
2025-07-01,207.18951416015625
2025-07-02,211.7954864501953
2025-07-03,212.90211486816406
2025-07-07,209.31304931640625
2025-07-08,209.3728485107422
2025-07-09,210.4994354248047
2025-07-10,211.7655792236328
2025-07-11,210.51937866210938
2025-07-14,207.987060546875
2025-07-15,208.4755859375
2025-07-16,209.52239990234375
2025-07-17,209.38282775878906
2025-07-18,210.539306640625
2025-07-21,211.83535766601562
2025-07-22,213.74952697753906
2025-07-23,213.5002899169922
2025-07-24,213.11148071289062
2025-07-25,213.23110961914062
2025-07-28,213.40061950683594
2025-07-29,210.62904357910156
2025-07-30,208.41578674316406
2025-07-31,206.9402618408203
2025-08-01,201.76600646972656
2025-08-04,202.7330780029297
2025-08-05,202.3043670654297
2025-08-06,212.60302734375
2025-08-07,219.36245727539062
2025-08-08,228.6541748046875
2025-08-11,226.747802734375
2025-08-12,229.21310424804688
2025-08-13,232.88612365722656
2025-08-14,232.337158203125
2025-08-15,231.1494140625
2025-08-18,230.4507598876953
2025-08-19,230.1213836669922
2025-08-20,225.5800323486328
2025-08-21,224.47215270996094
2025-08-22,227.3267059326172
2025-08-25,226.72784423828125
2025-08-26,228.87376403808594
2025-08-27,230.05152893066406
2025-08-28,232.11758422851562
2025-08-29,231.69837951660156
2025-09-02,229.28298950195312
2025-09-03,238.01634216308594
2025-09-04,239.32383728027344
2025-09-05,239.2340087890625
2025-09-08,237.42745971679688
2025-09-09,233.9041748046875
