Tipo,Fecha,Precio,Capital
BUY,2021-02-25,13.270181655883789,10000.0
SELL +2% D1,2021-02-26,13.676041603088379,10305.843550396794
BUY,2021-03-02,13.36865234375,10305.843550396794
SELL día 7,2021-03-11,12.961535453796387,9991.9986790738
BUY,2021-03-18,12.691202163696289,9991.9986790738
SELL +2% D2,2021-03-22,13.153809547424316,10356.21731711289
BUY,2021-03-24,12.611895561218262,10356.21731711289
SELL +2% D3,2021-03-29,12.916398048400879,10606.258551244387
BUY,2021-04-19,15.323957443237305,10606.258551244387
SELL día 7,2021-04-28,15.239166259765625,10547.571543133208
BUY,2021-05-04,14.315943717956543,10547.571543133208
SELL +2% D3,2021-05-07,14.775809288024902,10886.387138952841
BUY,2021-05-10,14.2306547164917,10886.387138952841
SELL día 7,2021-05-19,14.031147003173828,10733.76463158018
BUY,2021-07-15,18.923925399780273,10733.76463158018
SELL +2% D4,2021-07-21,19.36668586730957,10984.90103939349
BUY,2021-09-20,21.069604873657227,10984.90103939349
SELL +2% D2,2021-09-22,21.89590072631836,11415.700678265324
BUY,2021-09-28,20.65645408630371,11415.700678265324
SELL +0% D7,2021-10-07,21.031681060791016,11623.068254968546
BUY,2021-11-10,29.39844512939453,11623.068254968546
SELL +2% D1,2021-11-11,30.327531814575195,11990.395095184322
BUY,2021-11-17,29.200849533081055,11990.395095184322
SELL +2% D1,2021-11-18,31.609893798828125,12979.592088079062
BUY,2021-11-22,31.89031219482422,12979.592088079062
SELL +2% D2,2021-11-24,32.60683822631836,13271.223463540902
BUY,2021-11-26,31.438243865966797,13271.223463540902
SELL +2% D1,2021-11-29,33.307395935058594,14060.260373554522
BUY,2021-12-01,31.37421989440918,14060.260373554522
SELL +2% D1,2021-12-02,32.06388854980469,14369.333265214469
BUY,2021-12-03,30.6336612701416,14369.333265214469
SELL +2% D2,2021-12-07,32.36430358886719,15181.125757837292
BUY,2021-12-09,30.431055068969727,15181.125757837292
SELL día 7,2021-12-20,27.6654109954834,13801.4302334509
BUY,2022-01-05,27.550630569458008,13801.4302334509
SELL +2% D1,2022-01-06,28.123525619506836,14088.420799579846
BUY,2022-01-07,27.194318771362305,14088.420799579846
SELL +2% D2,2022-01-11,27.76321792602539,14383.1474574088
BUY,2022-01-13,26.523624420166016,14383.1474574088
SELL día 7,2022-01-25,22.280841827392578,12082.384684761848
BUY,2022-01-27,21.90157127380371,12082.384684761848
SELL +2% D1,2022-01-28,22.795839309692383,12575.723280692497
BUY,2022-02-03,23.901700973510742,12575.723280692497
SELL +2% D2,2022-02-07,24.680191040039062,12985.320725839936
BUY,2022-02-10,25.774070739746094,12985.320725839936
SELL +2% D3,2022-02-15,26.44377899169922,13322.728678668369
BUY,2022-02-17,24.459623336791992,13322.728678668369
SELL día 7,2022-03-01,23.431610107421875,12762.787867463054
BUY,2022-03-04,22.895559310913086,12762.787867463054
SELL +0% D7,2022-03-15,22.932491302490234,12783.375055031667
BUY,2022-03-23,25.58880043029785,12783.375055031667
SELL +2% D1,2022-03-24,28.10036277770996,14038.07409997205
BUY,2022-03-30,27.641172409057617,14038.07409997205
SELL día 7,2022-04-08,23.078229904174805,11720.700435443005
BUY,2022-04-11,21.878353118896484,11720.700435443005
SELL día 7,2022-04-21,20.147415161132812,10793.400050215985
BUY,2022-04-22,19.4805908203125,10793.400050215985
SELL +0% D7,2022-05-03,19.567434310913086,10841.516482846557
BUY,2022-05-05,18.810771942138672,10841.516482846557
SELL día 7,2022-05-16,17.233558654785156,9932.495635408457
BUY,2022-05-18,16.908132553100586,9932.495635408457
SELL +1% D6,2022-05-26,17.81952476501465,10467.88291951877
BUY,2022-06-03,18.68699073791504,10467.88291951877
SELL día 7,2022-06-14,15.811418533325195,8857.074973689636
BUY,2022-06-16,15.576784133911133,8857.074973689636
SELL +2% D2,2022-06-21,16.540283203125,9404.927689612501
BUY,2022-06-28,15.957192420959473,9404.927689612501
SELL día 7,2022-07-08,15.813414573669434,9320.187202598328
BUY,2022-07-11,15.128479957580566,9320.187202598328
SELL +2% D4,2022-07-15,15.737532615661621,9695.405651872286
BUY,2022-07-22,17.2921142578125,9695.405651872286
SELL +2% D3,2022-07-27,17.762386322021484,9959.079506975891
BUY,2022-08-08,17.765378952026367,9959.079506975891
SELL +2% D4,2022-08-12,18.67995834350586,10471.782832910121
BUY,2022-08-19,17.821292877197266,10471.782832910121
SELL día 7,2022-08-30,15.443987846374512,9074.879578926018
BUY,2022-09-01,13.915367126464844,9074.879578926018
SELL +2% D5,2022-09-09,14.368936538696289,9370.673988033375
BUY,2022-09-13,13.114511489868164,9370.673988033375
SELL día 7,2022-09-22,12.5452299118042,8963.906867538502
BUY,2022-09-29,12.204659461975098,8963.906867538502
SELL +2% D2,2022-10-03,12.49629020690918,9178.099721132217
BUY,2022-10-07,12.060837745666504,9178.099721132217
SELL día 7,2022-10-18,11.951973915100098,9095.256131488379
BUY,2022-11-09,13.75870418548584,9095.256131488379
SELL +2% D1,2022-11-10,15.730225563049316,10398.539613414003
BUY,2022-11-16,15.890024185180664,10398.539613414003
SELL +2% D5,2022-11-23,16.498260498046875,10796.573582396553
BUY,2022-12-06,15.971012115478516,10796.573582396553
SELL +2% D2,2022-12-08,17.15182876586914,11594.81816208138
BUY,2022-12-15,16.93504524230957,11594.81816208138
SELL día 7,2022-12-27,14.106877326965332,9658.47301265578
BUY,2023-01-05,14.250736236572266,9658.47301265578
SELL +2% D1,2023-01-06,14.844139099121094,10060.653323793102
BUY,2023-01-19,16.748233795166016,10060.653323793102
SELL +2% D1,2023-01-20,17.8211612701416,10705.160171459487
BUY,2023-01-30,19.14283561706543,10705.160171459487
SELL +2% D2,2023-02-01,20.922054290771484,11700.144470707985
BUY,2023-02-10,21.243730545043945,11700.144470707985
SELL +2% D1,2023-02-13,21.766212463378906,11987.90531925056
BUY,2023-02-16,21.97999382019043,11987.90531925056
SELL +2% D4,2023-02-23,23.640336990356445,12893.457744981046
BUY,2023-03-09,23.416536331176758,12893.457744981046
SELL +2% D3,2023-03-14,24.04301643371582,13238.406059109144
BUY,2023-05-31,37.802574157714844,13238.406059109144
