Date,Close
2021-02-22,101.9427490234375
2021-02-23,102.2335433959961
2021-02-24,103.40914916992188
2021-02-25,100.04161834716797
2021-02-26,100.3373794555664
2021-03-01,102.70697784423828
2021-03-02,102.44992065429688
2021-03-03,99.81632232666016
2021-03-04,100.93387603759766
2021-03-05,104.06719207763672
2021-03-08,99.62228393554688
2021-03-09,101.25296783447266
2021-03-10,101.0460205078125
2021-03-11,104.23939514160156
2021-03-12,101.73133850097656
2021-03-15,101.95167541503906
2021-03-16,103.41314697265625
2021-03-17,103.33026123046875
2021-03-18,100.30909729003906
2021-03-19,100.5879898071289
2021-03-22,100.77308654785156
2021-03-23,101.30109405517578
2021-03-24,100.86439514160156
2021-03-25,100.86092376708984
2021-03-26,100.47732543945312
2021-03-29,101.52242279052734
2021-03-30,101.55616760253906
2021-03-31,102.35264587402344
2021-04-01,105.6904296875
2021-04-05,110.1159896850586
2021-04-06,109.63462829589844
2021-04-07,111.11196899414062
2021-04-08,111.67770385742188
2021-04-09,112.6821060180664
2021-04-12,111.38937377929688
2021-04-13,111.87618255615234
2021-04-14,111.25489807128906
2021-04-15,113.4056396484375
2021-04-16,113.28157043457031
2021-04-19,113.62944793701172
2021-04-20,113.09599304199219
2021-04-21,113.06322479248047
2021-04-22,111.78141784667969
2021-04-23,114.13412475585938
2021-04-26,114.6303939819336
2021-04-27,113.68999481201172
2021-04-28,117.06746673583984
2021-04-29,118.7408218383789
2021-04-30,116.79254913330078
2021-05-03,116.27545166015625
2021-05-04,114.47654724121094
2021-05-05,114.87056732177734
2021-05-06,115.99110412597656
2021-05-07,116.71463775634766
2021-05-10,113.72820281982422
2021-05-11,112.65184020996094
2021-05-12,109.1875
2021-05-13,110.61621856689453
2021-05-14,113.06470489501953
2021-05-17,113.58775329589844
2021-05-18,112.27517700195312
2021-05-19,112.72329711914062
2021-05-20,114.48249816894531
2021-05-21,113.84629821777344
2021-05-24,117.1667251586914
2021-05-25,117.25753784179688
2021-05-26,118.12299346923828
2021-05-27,117.24811553955078
2021-05-28,116.95879364013672
2021-06-01,118.16617584228516
2021-06-02,117.6406478881836
2021-06-03,116.49876403808594
2021-06-04,118.7810287475586
2021-06-07,119.2142562866211
2021-06-08,119.02268981933594
2021-06-09,119.49414825439453
2021-06-10,120.84344482421875
2021-06-11,120.59880065917969
2021-06-14,121.52726745605469
2021-06-15,120.50897216796875
2021-06-16,119.8668212890625
2021-06-17,120.8305435180664
2021-06-18,119.21028137207031
2021-06-21,120.89903259277344
2021-06-22,121.41313934326172
2021-06-23,121.2111587524414
2021-06-24,121.58136749267578
2021-06-25,121.58980560302734
2021-06-28,121.61710357666016
2021-06-29,121.3555679321289
2021-06-30,121.1739501953125
2021-07-01,121.52627563476562
2021-07-02,124.31818389892578
2021-07-06,125.24370574951172
2021-07-07,125.52556610107422
2021-07-08,124.10627746582031
2021-07-09,124.57722473144531
2021-07-12,126.02330780029297
2021-07-13,126.38655090332031
2021-07-14,127.27533721923828
2021-07-15,126.05258178710938
2021-07-16,126.01785278320312
2021-07-19,123.6437759399414
2021-07-20,125.2630615234375
2021-07-21,126.59249877929688
2021-07-22,127.45845794677734
2021-07-23,132.01751708984375
2021-07-26,133.0298614501953
2021-07-27,130.91087341308594
2021-07-28,135.07342529296875
2021-07-29,134.75929260253906
2021-07-30,133.7161865234375
2021-08-02,133.84323120117188
2021-08-03,134.61289978027344
2021-08-04,134.1121826171875
2021-08-05,135.229736328125
2021-08-06,134.7205810546875
2021-08-09,135.8862762451172
2021-08-10,135.7810821533203
2021-08-11,135.2570343017578
2021-08-12,136.1651611328125
2021-08-13,136.6946563720703
2021-08-16,137.27230834960938
2021-08-17,135.6366729736328
2021-08-18,134.43325805664062
2021-08-19,134.66250610351562
2021-08-20,136.39892578125
2021-08-23,138.9913330078125
2021-08-24,140.2021942138672
2021-08-25,141.01353454589844
2021-08-26,140.37982177734375
2021-08-27,142.92410278320312
2021-08-30,143.50619506835938
2021-08-31,143.6123809814453
2021-09-01,144.1265106201172
2021-09-02,142.21249389648438
2021-09-03,142.66159057617188
2021-09-07,143.1985321044922
2021-09-08,142.6134490966797
2021-09-09,142.46456909179688
2021-09-10,139.819580078125
2021-09-13,141.26513671875
2021-09-14,141.4755401611328
2021-09-15,143.34640502929688
2021-09-16,142.53306579589844
2021-09-17,139.74412536621094
2021-09-20,137.67922973632812
2021-09-21,137.9904022216797
2021-09-22,139.2315216064453
2021-09-23,140.1570281982422
2021-09-24,141.1485137939453
2021-09-27,140.01409912109375
2021-09-28,134.8114013671875
2021-09-29,133.34597778320312
2021-09-30,132.6735382080078
2021-10-01,135.51905822753906
2021-10-04,132.65719604492188
2021-10-05,135.00296020507812
2021-10-06,136.5334014892578
2021-10-07,138.1809539794922
2021-10-08,138.7372589111328
2021-10-11,137.8722686767578
2021-10-12,135.42576599121094
2021-10-13,136.55026245117188
2021-10-14,140.09251403808594
2021-10-15,140.30787658691406
2021-10-18,141.70729064941406
2021-10-19,142.16287231445312
2021-10-20,140.70587158203125
