Date,Close
2017-12-08,46.9058837890625
2017-12-11,47.079166412353516
2017-12-12,46.03033447265625
2017-12-13,46.294822692871094
2017-12-14,46.79643630981445
2017-12-15,47.918243408203125
2017-12-18,48.70259094238281
2017-12-19,48.301292419433594
2017-12-20,48.60226058959961
2017-12-21,47.325416564941406
2017-12-22,47.48047637939453
2017-12-26,46.55930709838867
2017-12-27,47.133880615234375
2017-12-28,47.170372009277344
2017-12-29,46.623146057128906
2018-01-02,48.37425994873047
2018-01-03,49.231571197509766
2018-01-04,49.514305114746094
2018-01-05,49.79703140258789
2018-01-08,51.00090789794922
2018-01-09,50.03416442871094
2018-01-10,48.61138916015625
2018-01-11,48.52018356323242
2018-01-12,48.748191833496094
2018-01-16,49.7058219909668
2018-01-17,52.29600524902344
2018-01-18,52.350730895996094
2018-01-19,52.350730895996094
2018-01-22,52.40544128417969
2018-01-23,52.706417083740234
2018-01-24,51.8764762878418
2018-01-25,50.85498046875
2018-01-26,52.095359802246094
2018-01-29,50.46281814575195
2018-01-30,48.68434143066406
2018-01-31,48.91236114501953
2018-02-01,48.593143463134766
2018-02-02,46.22185516357422
2018-02-05,44.06034469604492
2018-02-06,45.829681396484375
2018-02-07,44.406917572021484
2018-02-08,41.72554016113281
2018-02-09,43.8505744934082
2018-02-12,45.145652770996094
2018-02-13,45.191253662109375
2018-02-14,47.38926696777344
2018-02-15,49.240692138671875
2018-02-16,50.18920135498047
2018-02-20,51.7698860168457
2018-02-21,51.2856330871582
2018-02-22,51.23080825805664
2018-02-23,52.08968734741211
2018-02-26,53.73434829711914
2018-02-27,52.665313720703125
2018-02-28,52.619632720947266
2018-03-01,52.14450454711914
2018-03-02,53.02164840698242
2018-03-05,52.65617370605469
2018-03-06,54.8124885559082
2018-03-07,54.29167938232422
2018-03-08,54.246009826660156
2018-03-09,56.29267501831055
2018-03-12,55.70791244506836
2018-03-13,54.538387298583984
2018-03-14,55.03178787231445
2018-03-15,55.07746887207031
2018-03-16,54.309967041015625
