Date,Close,Return
2021-02-22,159.03700256347656,
2021-02-23,159.72500610351562,0.43260595267096136
2021-02-24,157.97650146484375,-1.0946968676518232
2021-02-25,152.85800170898438,-3.2400386819545157
2021-02-26,154.64649963378906,1.1700387973209825
2021-03-01,157.3070068359375,1.7203798394717307
2021-03-02,154.72650146484375,-1.6404262105025436
2021-03-03,150.25,-2.893170479822993
2021-03-04,148.8784942626953,-0.9128157985388907
2021-03-05,150.0229949951172,0.7687481916645478
2021-03-08,147.59750366210938,-1.6167463748385735
2021-03-09,153.1425018310547,3.7568373660568977
2021-03-10,152.8820037841797,-0.17010173123747085
2021-03-11,155.67950439453125,1.8298429776605563
2021-03-12,154.47450256347656,-0.774027278504763
2021-03-15,154.08399963378906,-0.2527944244565816
2021-03-16,154.59300231933594,0.3303410391452877
2021-03-17,156.7864990234375,1.4188848597238346
2021-03-18,151.39950561523438,-3.4358783707504337
2021-03-19,153.7480010986328,1.551190985634321
2021-03-22,155.5435028076172,1.167821172408301
2021-03-23,156.875,0.8560288075996736
2021-03-24,154.35350036621094,-1.6073304438495972
2021-03-25,152.31300354003906,-1.3219634289670767
2021-03-26,152.60150146484375,0.18941122432061253
2021-03-29,153.7864990234375,0.7765307334585803
2021-03-30,152.76449584960938,-0.6645597502498379
2021-03-31,154.70399475097656,1.269600564306872
2021-04-01,158.0500030517578,2.162845443110406
2021-04-05,161.3365020751953,2.079404593469847
2021-04-06,161.1909942626953,-0.09018902147276409
2021-04-07,163.96949768066406,1.723733655641202
2021-04-08,164.96499633789062,0.6071242952548017
2021-04-09,168.61000061035156,2.209562242522667
2021-04-12,168.96949768066406,0.21321218730274705
2021-04-13,170.0,0.6098747605224553
2021-04-14,166.64999389648438,-1.970591825597423
2021-04-15,168.95449829101562,1.3828409714570444
2021-04-16,169.9720001220703,0.6022342354579324
2021-04-19,168.60049438476562,-0.8069009815261929
2021-04-20,166.7344970703125,-1.1067567276491497
2021-04-21,168.1009979248047,0.8195669633476843
2021-04-22,165.45199584960938,-1.5758395892332966
2021-04-23,167.04400634765625,0.962218974677076
2021-04-26,170.4499969482422,2.0389780364207244
2021-04-27,170.8715057373047,0.24729175512423485
2021-04-28,172.9250030517578,1.2017786731569835
2021-04-29,173.5655059814453,0.37039347600635875
2021-04-30,173.37100219726562,-0.1120636171800582
2021-05-03,169.32449340820312,-2.3340170719312603
2021-05-04,165.593505859375,-2.2034541333801894
2021-05-05,163.52699279785156,-1.2479432999494278
2021-05-06,165.31849670410156,1.0955401769447537
2021-05-07,164.58050537109375,-0.44640578502762596
2021-05-10,159.52450561523438,-3.072052637375966
2021-05-11,161.19549560546875,1.0474816917876772
2021-05-12,157.5970001220703,-2.2323796765424953
2021-05-13,158.07350158691406,0.30235440044839024
2021-05-14,161.14500427246094,1.9430851184491837
2021-05-17,163.51950073242188,1.47351540352203
2021-05-18,161.61399841308594,-1.1653058569779051
2021-05-19,161.58999633789062,-0.0148514828115065
2021-05-20,162.38400268554688,0.4913709794237331
2021-05-21,160.1540069580078,-1.3732853548741542
2021-05-24,162.24949645996094,1.3084215261017773
2021-05-25,162.95249938964844,0.4332851226203749
2021-05-26,163.25799560546875,0.18747562447005706
2021-05-27,161.5054931640625,-1.0734558114025683
2021-05-28,161.15350341796875,-0.21794289420000723
2021-06-01,160.9324951171875,-0.13714148069622345
2021-06-02,161.69949340820312,0.4765962837133042
2021-06-03,159.35049438476562,-1.45269411420329
2021-06-04,160.31100463867188,0.6027657821926935
2021-06-07,159.90049743652344,-0.2560692592961322
2021-06-08,163.20550537109375,2.0669153552085318
2021-06-09,164.0574951171875,0.5220349302289318
2021-06-10,167.4824981689453,2.087684594544914
2021-06-11,167.3415069580078,-0.08418265339896758
2021-06-14,169.19349670410156,1.1067127216432215
2021-06-15,169.156494140625,-0.02186996793457352
2021-06-16,170.7624969482422,0.9494183571114201
2021-06-17,174.46200561523438,2.166464377780497
2021-06-18,174.34500122070312,-0.06706583139327593
2021-06-21,172.697998046875,-0.9446804682075038
2021-06-22,175.27200317382812,1.490466106187549
2021-06-23,175.1909942626953,-0.04621896804161141
2021-06-24,172.45399475097656,-1.5622946391951387
2021-06-25,170.072998046875,-1.3806561613952328
2021-06-28,172.1945037841797,1.2474089136242261
2021-06-29,172.40699768066406,0.12340341405479016
2021-06-30,172.00799560546875,-0.23143032508132766
2021-07-01,171.64849853515625,-0.20900020900020966
2021-07-02,175.5489959716797,2.2723749230608936
2021-07-06,183.78700256347656,4.692710742205475
2021-07-07,184.82899475097656,0.5669564076709488
2021-07-08,186.57049560546875,0.9422227593882448
2021-07-09,185.9669952392578,-0.3234704202571881
2021-07-12,185.92750549316406,-0.02123481429753271
2021-07-13,183.8679962158203,-1.1076947823728367
2021-07-14,184.08399963378906,0.11747744165069296
2021-07-15,181.55999755859375,-1.3711143174944485
2021-07-16,178.68150329589844,-1.585423166667732
2021-07-19,177.47950744628906,-0.6727030092302577
2021-07-20,178.6595001220703,0.6648613649879342
2021-07-21,179.25999450683594,0.3361110852517335
2021-07-22,181.90150451660156,1.4735635895966048
2021-07-23,182.83200073242188,0.5115384934792466
2021-07-26,184.99099731445312,1.180863619816197
2021-07-27,181.3195037841797,-1.9846876786293155
2021-07-28,181.51600646972656,0.10837371680696428
2021-07-29,179.99600219726562,-0.8373940689987869
2021-07-30,166.37950134277344,-7.5648907132777605
2021-08-02,166.57400512695312,0.11690369463182027
2021-08-03,168.31199645996094,1.043374884144277
2021-08-04,167.73599243164062,-0.34222398904129037
2021-08-05,168.79949951171875,0.6340362999381677
2021-08-06,167.2469940185547,-0.9197334693852421
2021-08-09,167.093505859375,-0.09177334401756498
2021-08-10,166.03399658203125,-0.6340816609805455
2021-08-11,164.60549926757812,-0.8603643493863333
2021-08-12,165.1750030517578,0.3459810192938395
2021-08-13,164.69850158691406,-0.28848279463596915
2021-08-16,164.94949340820312,0.15239472057770875
2021-08-17,162.09800720214844,-1.728702615047184
2021-08-18,160.06100463867188,-1.2566487390164305
2021-08-19,159.3874969482422,-0.42078187123096855
2021-08-20,159.99749755859375,0.3827154714335368
2021-08-23,163.2935028076172,2.060035500127988
2021-08-24,165.28900146484375,1.2220318769066596
2021-08-25,164.95899963378906,-0.19965141547840792
2021-08-26,165.8000030517578,0.5098257262930783
2021-08-27,167.48150634765625,1.014175672465778
2021-08-30,171.07850646972656,2.1476998866989616
2021-08-31,173.5395050048828,1.438520002272603
2021-09-01,173.9499969482422,0.23654092095504176
2021-09-02,173.156005859375,-0.4564478889317991
2021-09-03,173.90249633789062,0.43110862647286474
2021-09-07,175.46449279785156,0.8982024369138308
2021-09-08,176.27499389648438,0.4619174430729789
2021-09-09,174.20799255371094,-1.1726004336084506
2021-09-10,173.45750427246094,-0.43080014312122383
2021-09-13,172.85850524902344,-0.34532897607970625
2021-09-14,172.5,-0.2073980962099431
2021-09-15,173.7895050048828,0.7475391332653958
