Tipo,Fecha,Precio,Capital
BUY,2022-01-19,331.8833312988281,9393.263331359305
SELL día 7,2022-01-28,282.1166687011719,7984.722067556624
BUY,2022-02-11,286.6666564941406,7984.722067556624
SELL +2% D2,2022-02-15,307.4766540527344,8564.357134864493
BUY,2022-02-17,292.1166687011719,8564.357134864493
SELL día 7,2022-03-01,288.1233215332031,8447.279080188433
BUY,2022-03-03,279.7633361816406,8447.279080188433
SELL +2% D4,2022-03-09,286.3233337402344,8645.354106384208
BUY,2022-03-11,265.1166687011719,8645.354106384208
SELL +2% D3,2022-03-16,280.07666015625,9133.193758984144
BUY,2022-04-05,363.7533264160156,9133.193758984144
SELL día 7,2022-04-14,328.3333435058594,8243.861501748954
BUY,2022-04-20,325.73333740234375,8243.861501748954
SELL +2% D1,2022-04-21,336.260009765625,8510.277060344322
BUY,2022-04-26,292.1400146484375,8510.277060344322
SELL +2% D4,2022-05-02,300.9800109863281,8767.793368537883
BUY,2022-05-05,291.09332275390625,8767.793368537883
SELL día 7,2022-05-16,241.4566650390625,7272.726582974689
BUY,2022-05-18,236.60333251953125,7272.726582974689
SELL +0% D7,2022-05-27,253.2100067138672,7783.183471226577
BUY,2022-06-03,234.51666259765625,7783.183471226577
SELL +2% D3,2022-06-08,241.86666870117188,8027.116867620002
BUY,2022-06-10,232.22999572753906,8027.116867620002
SELL +1% D6,2022-06-21,237.0366668701172,8193.261257731258
BUY,2022-06-28,232.663330078125,8193.261257731258
SELL +1% D6,2022-07-07,244.5433349609375,8611.616757565811
BUY,2022-07-11,234.3433380126953,8611.616757565811
SELL +2% D4,2022-07-15,240.06666564941406,8821.936814467692
BUY,2022-07-26,258.8599853515625,8821.936814467692
SELL +2% D1,2022-07-27,274.82000732421875,9365.85365510673
BUY,2022-08-05,288.1700134277344,9365.85365510673
SELL +2% D3,2022-08-10,294.3566589355469,9566.92668055088
BUY,2022-09-13,292.1300048828125,9566.92668055088
SELL +2% D1,2022-09-14,302.6099853515625,9910.134167225711
BUY,2022-09-22,288.5899963378906,9910.134167225711
SELL día 7,2022-10-03,242.39999389648438,8323.976895014268
BUY,2022-10-05,240.80999755859375,8323.976895014268
SELL día 7,2022-10-14,204.99000549316406,7085.80244480407
BUY,2022-10-20,207.27999877929688,7085.80244480407
SELL +2% D1,2022-10-21,214.44000244140625,7330.564948434729
BUY,2022-11-02,214.97999572753906,7330.564948434729
SELL día 7,2022-11-11,195.97000122070312,6682.346499410464
BUY,2022-11-16,186.9199981689453,6682.346499410464
SELL día 7,2022-11-28,182.9199981689453,6539.347428901792
BUY,2022-12-05,182.4499969482422,6539.347428901792
SELL día 7,2022-12-14,156.8000030517578,5620.003913177289
BUY,2022-12-16,150.22999572753906,5620.003913177289
SELL día 7,2022-12-28,112.70999908447266,4216.405870487748
BUY,2023-01-03,108.0999984741211,4216.405870487748
SELL +2% D1,2023-01-04,113.63999938964844,4432.491834525287
BUY,2023-01-30,166.66000366210938,4432.491834525287
SELL +2% D1,2023-01-31,173.22000122070312,4606.9616231611035
BUY,2023-02-10,196.88999938964844,4606.9616231611035
SELL +2% D2,2023-02-14,209.25,4896.169041773809
