Ticker,Caida_%,Dias_salida,Fecha_inicio,Fecha_final,Precio_compra,Precio_venta,Capital_aportado,Capital_liquidado,Rentabilidad_operacion_%
TSLA,3,7,2025-11-06,2025-11-17,445.91,408.92,8508.72,7802.88,-8.2954
TSLA,3,7,2025-12-08,2025-12-17,439.58,467.26,7802.88,8294.23,6.2969
TSLA,3,7,2025-12-29,2026-01-08,459.64,435.8,8294.23,7864.03,-5.1867
TSLA,3,7,2026-01-20,2026-01-29,419.25,416.56,7864.03,7813.57,-0.6416
TSLA,3,7,2026-02-04,2026-02-13,406.01,417.44,7813.57,8033.54,2.8152
TSLA,4,1,2025-02-21,2025-02-24,337.8,330.53,10000.0,9784.78,-2.1522
TSLA,4,1,2025-02-25,2025-02-26,302.8,290.8,9784.78,9397.01,-3.963
TSLA,4,1,2025-03-04,2025-03-05,272.04,279.1,9397.01,9640.88,2.5952
TSLA,4,1,2025-03-06,2025-03-07,263.45,262.67,9640.88,9612.34,-0.2961
TSLA,4,1,2025-03-10,2025-03-11,222.15,230.58,9612.34,9977.1,3.7947
TSLA,4,1,2025-03-17,2025-03-18,238.01,225.31,9977.1,9444.73,-5.3359
TSLA,4,1,2025-03-26,2025-03-27,272.06,273.13,9444.73,9481.88,0.3933
TSLA,4,1,2025-04-03,2025-04-04,267.28,239.43,9481.88,8493.89,-10.4198
TSLA,4,1,2025-04-08,2025-04-09,221.86,272.2,8493.89,10421.15,22.69
TSLA,4,1,2025-04-10,2025-04-11,252.4,252.31,10421.15,10417.43,-0.0357
TSLA,4,1,2025-04-16,2025-04-17,241.55,241.37,10417.43,10409.67,-0.0745
TSLA,4,1,2025-04-21,2025-04-22,227.5,237.97,10409.67,10888.75,4.6022
TSLA,4,1,2025-06-05,2025-06-06,284.7,295.14,10888.75,11288.04,3.667
TSLA,4,1,2025-07-01,2025-07-02,300.71,315.65,11288.04,11848.85,4.9682
TSLA,4,1,2025-07-07,2025-07-08,293.94,297.81,11848.85,12004.86,1.3166
TSLA,4,1,2025-07-24,2025-07-25,305.3,316.06,12004.86,12427.96,3.5244
TSLA,4,1,2025-09-25,2025-09-26,423.39,440.4,12427.96,12927.26,4.0176
TSLA,4,1,2025-10-02,2025-10-03,436.0,429.83,12927.26,12744.32,-1.4151
TSLA,4,1,2025-10-07,2025-10-08,433.09,438.69,12744.32,12909.11,1.293
TSLA,4,1,2025-10-10,2025-10-13,413.49,435.9,12909.11,13608.74,5.4197
TSLA,4,1,2025-10-30,2025-10-31,440.1,456.56,13608.74,14117.72,3.7401
TSLA,4,1,2025-11-04,2025-11-05,444.26,462.07,14117.72,14683.69,4.0089
TSLA,4,1,2025-11-13,2025-11-14,401.99,404.35,14683.69,14769.89,0.5871
TSLA,4,1,2025-12-17,2025-12-18,467.26,483.37,14769.89,15279.12,3.4478
TSLA,4,1,2026-01-06,2026-01-07,432.96,431.41,15279.12,15224.42,-0.358
TSLA,4,1,2026-01-20,2026-01-21,419.25,431.44,15224.42,15667.08,2.9076
TSLA,4,2,2025-02-21,2025-02-25,337.8,302.8,10000.0,8963.88,-10.3612
TSLA,4,2,2025-03-04,2025-03-06,272.04,263.45,8963.88,8680.84,-3.1576
TSLA,4,2,2025-03-10,2025-03-12,222.15,248.09,8680.84,9694.48,11.6768
TSLA,4,2,2025-03-17,2025-03-19,238.01,235.86,9694.48,9606.91,-0.9033
TSLA,4,2,2025-03-26,2025-03-28,272.06,263.55,9606.91,9306.41,-3.128
TSLA,4,2,2025-04-03,2025-04-07,267.28,233.29,9306.41,8122.91,-12.717
TSLA,4,2,2025-04-08,2025-04-10,221.86,252.4,8122.91,9241.06,13.7654
TSLA,4,2,2025-04-16,2025-04-21,241.55,227.5,9241.06,8703.55,-5.8166
