Fecha,Equity,Max_Acumulado,Drawdown_%
2025-05-08,271773.2293991363,271773.2293991363,0.0
2025-05-09,272299.285874008,272299.285874008,0.0
2025-05-12,277851.1638395634,277851.1638395634,0.0
2025-05-13,278376.72218900465,278376.72218900465,0.0
2025-05-14,278376.72218900465,278376.72218900465,0.0
2025-05-15,276244.95950454974,278376.72218900465,-0.7657833843619807
2025-05-16,278876.1809457987,278876.1809457987,0.0
2025-05-19,278601.79037904815,278876.1809457987,-0.09839153914829159
2025-05-20,280496.5434260802,280496.5434260802,0.0
2025-05-21,278486.7347877336,280496.5434260802,-0.7165181480663283
2025-05-22,279027.2599704817,280496.5434260802,-0.5238151734963252
2025-05-23,277257.91005469905,280496.5434260802,-1.154607230386292
2025-05-27,280466.85852520214,280496.5434260802,-0.010582982775999308
2025-05-28,279773.93206769624,280496.5434260802,-0.25761863214346264
2025-05-29,279798.11708322505,280496.5434260802,-0.2489964169698252
2025-05-30,276339.1364499018,280496.5434260802,-1.482159788993626
2025-06-02,276469.9013287337,280496.5434260802,-1.4355407193841707
2025-06-03,277123.8988703608,280496.5434260802,-1.2023836424238126
2025-06-04,276919.39034572314,280496.5434260802,-1.2752931058131767
2025-06-05,273417.92654300237,280496.5434260802,-2.523602179412694
2025-06-06,276412.09650132287,280496.5434260802,-1.4561487549431107
2025-06-09,277553.1404696017,280496.5434260802,-1.0493544485528226
2025-06-10,277823.54939016036,280496.5434260802,-0.9529507933577286
2025-06-11,277743.56315692293,280496.5434260802,-0.9814667359288752
2025-06-12,278271.3059048873,280496.5434260802,-0.7933208352634459
2025-06-13,274760.9388679699,280496.5434260802,-2.0448040065141875
2025-06-16,281018.5810530961,281018.5810530961,0.0
2025-06-17,280496.85179299314,281018.5810530961,-0.1856564993488405
2025-06-18,284268.70252447785,284268.70252447785,0.0
2025-06-20,285029.1269451849,285029.1269451849,0.0
2025-06-23,285652.0500445233,285652.0500445233,0.0
2025-06-24,285743.53182591073,285743.53182591073,0.0
2025-06-25,284239.88083487644,285743.53182591073,-0.5262239818434057
2025-06-26,285099.45898575755,285743.53182591073,-0.22540242154827947
2025-06-27,285338.0564972225,285743.53182591073,-0.14190183977121643
2025-06-30,285752.52732931735,285752.52732931735,0.0
2025-07-01,283542.9674140863,285752.52732931735,-0.7732424751871586
2025-07-02,286298.1234816584,286298.1234816584,0.0
2025-07-03,289665.6331996976,289665.6331996976,0.0
2025-07-07,289998.741053729,289998.741053729,0.0
2025-07-08,291450.65522664535,291450.65522664535,0.0
2025-07-09,292028.7581392246,292028.7581392246,0.0
2025-07-10,292568.07987256756,292568.07987256756,0.0
2025-07-11,290678.35107273684,292568.07987256756,-0.6459107913118255
2025-07-14,291698.24803434685,292568.07987256756,-0.29730920700562263
2025-07-15,291401.10954676114,292568.07987256756,-0.39887137595964073
2025-07-16,291298.23512892815,292568.07987256756,-0.43403393295417103
2025-07-17,292299.24022962333,292568.07987256756,-0.09188960157967985
2025-07-18,293340.395318716,293340.395318716,0.0
2025-07-21,292019.8540424268,293340.395318716,-0.4501736880985766
2025-07-22,294603.02584262216,294603.02584262216,0.0
2025-07-23,294886.23051974206,294886.23051974206,0.0
2025-07-24,295381.4518628019,295381.4518628019,0.0
2025-07-25,296837.08029853064,296837.08029853064,0.0
2025-07-28,298695.5481914008,298695.5481914008,0.0
2025-07-29,296978.41000824585,298695.5481914008,-0.5748790678509401
2025-07-30,297957.2895906882,298695.5481914008,-0.24716089850779074
2025-07-31,300451.7139060163,300451.7139060163,0.0
2025-08-01,292653.57378150325,300451.7139060163,-2.5954720055124696
2025-08-04,296287.0213825675,300451.7139060163,-1.3861437065230366
2025-08-05,293754.7931773398,300451.7139060163,-2.228950749394425
2025-08-06,294428.6787573132,300451.7139060163,-2.0046599403281147
2025-08-07,297999.6270898577,300451.7139060163,-0.8161334093523073
2025-08-08,296466.5729871668,300451.7139060163,-1.326383153898761
2025-08-11,295294.2978994589,300451.7139060163,-1.7165540310982188
2025-08-12,297467.0825973016,300451.7139060163,-0.9933813556638119
2025-08-13,299761.85613218456,300451.7139060163,-0.2296068692247658
2025-08-14,297735.620327582,300451.7139060163,-0.9040033565206862
2025-08-15,297955.09429573524,300451.7139060163,-0.8309553564610525
2025-08-18,299862.9449386669,300451.7139060163,-0.19596126102765488
2025-08-19,295517.08583855553,300451.7139060163,-1.6424030348531726
2025-08-20,294310.1672348855,300451.7139060163,-2.044104389117226
2025-08-21,293392.8817569786,300451.7139060163,-2.349406517696152
2025-08-22,297417.7449102248,300451.7139060163,-1.0098025257864098
2025-08-25,296561.15817820973,300451.7139060163,-1.2949021582295182
2025-08-26,298059.77191398834,300451.7139060163,-0.7961152762058114
2025-08-27,297851.08403515536,300451.7139060163,-0.8655733186046831
2025-08-28,298861.6199633382,300451.7139060163,-0.5292344390405175
2025-08-29,296079.78091493604,300451.7139060163,-1.4551200038911587
2025-09-02,292162.95658186835,300451.7139060163,-2.7587651993693596
2025-09-03,290227.57386720966,300451.7139060163,-3.402922854354176
2025-09-04,292088.6943248032,300451.7139060163,-2.7834820685460118
2025-09-05,292759.7282796263,300451.7139060163,-2.5601403721052307
2025-09-08,293486.1027222861,300451.7139060163,-2.318379580257327
2025-09-09,294985.89467605774,300451.7139060163,-1.8192005493662555
